"ID","SchoolPeriod","Song","Plays"
"7pKfPomDEeI4TPT6EOYjn9","11th-12th Summer","John Lennon ~ Imagine - Remastered 2010",4
"3A4quJEQQLmFJFAYkYFtd9","11th-12th Summer","Sonu Nigam ~ Jaane Nahin Denge Tujhe",4
"4i3MgUew8ynhf49Qwr4IP4","11th-12th Summer","A.R. Rahman ~ Jai Ho",4
"7tGlzXJv6GD5e5qlu5YmDg","11th-12th Summer","Lil Wayne ~ Love Me",4
"608xszaAxVh4m7NcKJiAbF","11th-12th Summer","Eagles ~ One of These Nights - 2013 Remaster",4
"09CtPGIpYB4BrO8qb1RGsF","11th-12th Summer","Justin Bieber ~ Sorry",4
"7e89621JPkKaeDSTQ3avtg","11th-12th Summer","Lynyrd Skynyrd ~ Sweet Home Alabama",4
"4Kz4RdRCceaA9VgTqBhBfa","11th-12th Summer","Drake ~ The Motto",4
"0YAQnYt2oB8OdoaeqnHyTI","11th-12th Summer","Bas ~ Tribe (with J. Cole)",4
"0oerlffJSzhRVvtDfLcp3N","11th-12th Summer","Bon Jovi ~ Wanted Dead Or Alive",4
"0RzhMHIsFMbOGh0oWDvNNK","11th-12th Summer","ABBA ~ Waterloo",4
"6vN77lE9LK6HP2DewaN6HZ","11th-12th Summer","Lil Baby ~ Yes Indeed",4
"7yQgoIcqrBIPBvhYtAXVo6","12th Grade","Zoe de Vera ~ 19",4
"42c1ppLBsSbUjFNDzYLY10","12th Grade","Max Richter ~ A Catalogue of Afternoons",4
"4Qd0ojqwezaDyHpZWlhQt5","12th Grade","The Beatles ~ A Day In The Life",4
"02BumRY2OTFMkMxrXSVMat","12th Grade","Dario Marianelli ~ A Game of Badminton (feat. Jack Liebeck)",4
"0jZxuq04x40gwFCCcg3J31","12th Grade","Piotr Miteska ~ A Prominent Response",4
"0If3zfg7N68SAaDgPAQa9l","12th Grade","Eamonn Watt ~ A Simple Little Lullaby",4
"2n5zNyrLhhgRpiHJhsrKFw","12th Grade","Laura Frey ~ Acacia",4
"1Zm94tzqt9ylN5wgBWRePJ","12th Grade","Max Swan ~ After The Rain",4
"11EzW4cqMMGyOloFA7MdvK","12th Grade","Petra Birgisdottir ~ Akureyri",4
"2Z8cY4QpZTFUZxCQCpvNe1","12th Grade","The Beatles ~ All You Need Is Love - Remastered 2009",4
"0JYn3juUc1lZ4kFeGey1kI","12th Grade","Sumsar ~ Amorous Rebound",4
"44rpvXgWhgUWmLUH12Nu58","12th Grade","Otto A. Totland ~ Anona",4
"2pQyIi1mMMRPDjFPkgtfSn","12th Grade","Dmitry Evgrafov ~ Anthem",4
"6aLLf5UU8GivpvjLxdOog1","12th Grade","Saeko Seki ~ Aoyama Bochi",4
"4S5eUtV1PLv6hJI8EcWmBU","12th Grade","Laetitia Dostie ~ Apres la pluie",4
"3wa8YzkpiHEhmcpiuiqUem","12th Grade","Kyle McEvoy ~ Ashokan",4
"2mpDoMepkxUD7GusdybNIq","12th Grade","Tonie Green ~ Away",4
"1pgSiIvNXVQAKlMvjvqL0r","12th Grade","Moux ~ Back Home",4
"6Gg1gjgKi2AK4e0qzsR7sd","12th Grade","Juice WRLD ~ Bandit (with YoungBoy Never Broke Again)",4
"1NdgOyzoqE6FHIm7tM5ySM","12th Grade","Slow Fade Sailors ~ Be, Leave",4
"1oRiHGYKCbWRI5OFCIHK1N","12th Grade","Alexandra Streliski ~ Berceuse",4
"1bHXbuM7CqRCSn5Zg1knnZ","12th Grade","Renato Luigi ~ Bergamo",4
"5rQKjP9forn7JVuiZBj6eZ","12th Grade","Queen ~ Bicycle Race",4
"7eEwlmgLLzzWGR1YNuQfDN","12th Grade","Sufi Ellman ~ Bliss",4
"6wJYhPfqk3KGhHRG76WzOh","12th Grade","Lil Mosey ~ Blueberry Faygo",4
"76hfruVvmfQbw0eYn1nmeC","12th Grade","DNCE ~ Cake By The Ocean",4
"1cpsFVBA63bmSjNIhLGvhF","12th Grade","Una Luna ~ Calm At Last",4
"2MIBAmYwiuGoKUlpq9B9sZ","12th Grade","Kanye West ~ Can't Tell Me Nothing",4
"2HQg7uhg7cLtMmzpwN2Itf","12th Grade","Zwera ~ Causality",4
"7uvey8m0ZfknE25sBVWoGY","12th Grade","Ever So Blue ~ Cessura",4
"2ISfaG0rITEpAUG2fe15UY","12th Grade","Alexandra Streliski ~ Changing Winds",4
"73VpGHucDuzwtFJiT59bEG","12th Grade","Steven Mudd ~ Childhood",4
"4w1xTWbbO1BcOvf6X8ywzG","12th Grade","Edward Elysseus ~ Clear Blue Skies",4
"6CwC6D2SHyLGHsW9wk1dCa","12th Grade","Simeon Walker ~ Coda",4
"2EqlS6tkEnglzr7tkKAAYD","12th Grade","The Beatles ~ Come Together - Remastered 2009",4
"1xD8LOLKZTBWp7SXQrUANX","12th Grade","Queen ~ Cool Cat",4
"2kOWXD4YeNn1bGZljZlX93","12th Grade","8th Floor Wide ~ Cor Meum",4
"5WnfnSpuNEGXyEt78PBA6d","12th Grade","Dreamville ~ Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",4
"61tbTVXgbXjqpct9WbJn2B","12th Grade","Jensine Fleischer ~ Dalliance",4
"4zXzlkdNOLcd1BHFVYeTe2","12th Grade","Lorraine J. Kovach ~ Dear Lara",4
"6YS1MXqso0zlmcL4OV1kXk","12th Grade","Melanie Laurent ~ Debut",4
"2jz6rWGqVCYsymwxGoaON4","12th Grade","KISS ~ Detroit Rock City",4
"7hH4ev8MOmh3ElZYbS5rei","12th Grade","Kylian Rebour ~ Different Beginning",4
"0PfQd8JoZTLC7QmuSALrnH","12th Grade","Max Swan ~ Downstreams",4
"4NSorTl9g80CArixVtqGfz","12th Grade","Oneke ~ Echoes of You",4
"5frrMKfRVby9maqYjlBpDB","12th Grade","Sigimund ~ Emptiness",4
"4xRHmHb9JYyAxrV1rINUxQ","12th Grade","Matt van Stern ~ En Technicolor",4
"3PagPKzTBiZnglxdoJ6knI","12th Grade","Piano Novel ~ Enchantement",4
"1LyTzI4uwNhOyGm1Qm0CWN","12th Grade","Joep Beving ~ Every Ending Is a New Beginning",4
"01T3AjynqSMVfiAQCAfrKJ","12th Grade","Jozef Gatysik ~ Evolutionistically Yours",4
"19a3JfW8BQwqHWUMbcqSx8","12th Grade","Kanye West ~ Famous",4
"3tbVwFLSct63LhbI2mU50s","12th Grade","Charles Bolt ~ Far and Beyond",4
"2rK5aTaCfPoSX0TqAW5YgV","12th Grade","Melanie Laurent ~ Fin",4
"2QpGZOhTCHHiKmpSO9FW4h","12th Grade","Kanye West ~ Follow God",4
"1Cqq7b49O5gidpnfnORP5f","12th Grade","Gabriel Parker ~ Fractions",4
"3VBPPIu4MGBnMj4SF8sJBJ","12th Grade","Ever So Blue ~ Fragment",4
"3q8ms2oRMFsyxUYYKDiXIP","12th Grade","$NOT ~ GOSHA",4
"0BgrLhir95Z6AmF3gzTCng","12th Grade","Ruben Galloway ~ Grounded Mind",4
"2dpaYNEQHiRxtZbfNsse99","12th Grade","Marshmello ~ Happier",4
"2NdfCevTBRdRnyBaCMqzdJ","12th Grade","Gavin Luke ~ Haze",4
"7eTDwpm5XKKssoMhMbo67y","12th Grade","Dustin O'Halloran ~ Home",4
"4VZBnGVLY4HNJqcWfVMsd4","12th Grade","Tom Merrall ~ Hopedale",4
"3xSMHqImMckctNyDwbc6dy","12th Grade","Leyton Stills ~ Human",4
"4pbG9SUmWIvsROVLF0zF9s","12th Grade","The Beatles ~ I Want To Hold Your Hand - Remastered 2015",4
"4meLskE3DIQEBlBC18GS0Z","12th Grade","Santo Trevisani ~ If you ever change your mind",4
"2qnRek1JJgp2r2Fcgx8tX1","12th Grade","Annebelle Coenraad ~ Ik blijf hier nog wel even",4
"4ponbmD53QAmxjHyXCHDFo","12th Grade","The Daydream Club ~ Improv #10 - One Last Thought",4
"2I2mF5P9ZkkE1bU4AMhQ27","12th Grade","Rhiannon Bannenberg ~ India's Lament",4
"5uUwKnLsfHUqZim6rivEpr","12th Grade","8th Floor Wide ~ Inertia",4
"4ndRB3B9iP6fx3YiCFr5es","12th Grade","Hugar ~ Inngangur",4
"4oyAwdabVGbpoUW5AW8u0a","12th Grade","Peter Bradley Adams ~ Interlude for Piano",4
"4MFKi6VzidmH1V6TX86ihS","12th Grade","Black Elk ~ Intro",4
"7ISwUxOAvFJhIM7Q9c1mcu","12th Grade","Franz Gordon ~ Jeremy and Maureen",4
"6GsOj1QAdG1XIhbFilnj77","12th Grade","Jacob David ~ Judith",4
"5bP9JMP7HKh1G3sJtTymgT","12th Grade","Karin Borg ~ Kebnekajse",4
"5b8dvbC8nIGMmagzqXbaTD","12th Grade","Alida Sorby ~ Kjareste",4
"5zKRKQwLVBT1WDJE7XJrnm","12th Grade","Shankar Mahadevan ~ Koi Kahe Kehta Rahe",4
"7wFCIItq3bxHsgRZVFvU0k","12th Grade","Jitka Kubr ~ Komorebi",4
"0NOzMlTrPHMQ68snNK891G","12th Grade","Samuel Lindon ~ La Tour",4
"1lwVlrh8sqai2WuvVqfZYy","12th Grade","Tosh Moller ~ Langsel",4
"78ithux17R2xzplbC3JTqn","12th Grade","James Heather ~ Last Minute Change Of Heart",4
"5hJ5736o2jQRXnslKxoWqG","12th Grade","Hermann ~ Leaves",4
"7iN1s7xHE4ifF5povM6A48","12th Grade","The Beatles ~ Let It Be - Remastered 2009",4
"4Aq7uO12FRC7JnLqY4T7Z7","12th Grade","Novo Talos ~ Longevity",4
"3W67I10IdSjH3ViNhYzzZu","12th Grade","Robin Bennich ~ Looking Forward, Looking Backward",4
"10pNLTLW8QHp0FbhjA0ejS","12th Grade","The Beatles ~ Lucy In The Sky With Diamonds",4
"2l1V1EVqBgdyZ4avBgNj8I","12th Grade","Tom Petty and the Heartbreakers ~ Luna",4
"5ENuFWa5gmmz4PCiMomV48","12th Grade","Tristan Eckerson ~ Luz",4
"67b6LvfxFlCLWwxv2nYtDa","12th Grade","Elliot Ziegler ~ Lyon",4
"3cbYtmntj3mAHLoM1CEfzZ","12th Grade","Riccardo Lettiere ~ Magari",4
"3qKSYY6Sds4jltPME6UFMm","12th Grade","Snow in April ~ Magnolia",4
"5m4XJ50qcGUHK5CVnZ6Ru4","12th Grade","Shaun Taylor McManus ~ Manga",4
"0d7dpG6tUWelr6FiWwF9uy","12th Grade","Oskar Schuster ~ Maribel",4
"6cZH4rX1KTt1aJ3Ql6Ynja","12th Grade","A Boogie Wit da Hoodie ~ Me and My Guitar",4
"1GtVGc1UYin3zpMUdNSSpM","12th Grade","Logic ~ Midnight",4
"28SIY2M7W3bs1s5K5yxhBC","12th Grade","Robin Bennich ~ Mirage",4
"33dahwAOW1V1quRlxh1Ffp","12th Grade","Frano Stanic ~ Misli na tebe",4
"1QEEqeFIZktqIpPI4jSVSF","12th Grade","Boston ~ More Than a Feeling",4
"5smg7I3dlFezDBYjLY2f0S","12th Grade","Rebour ~ Mrs. Smith",4
"1JoAjYaI3zvhXVx41HH7Fc","12th Grade","Aaron Lansing ~ Naive Spin",4
"114NhvDwFWaP4O5iFyzDGf","12th Grade","Lo Mimieux ~ Nightingale (Scaled Down Version)",4
"2IUuk04dZVG8KRBJpcrpzt","12th Grade","Lummus Park ~ Ocean And 17th",4
"5M3a8gLRMBmOoUhTZvCTee","12th Grade","Josh McCausland ~ Opus 30",4
"2diCZXC0Cjyv4xqByCHkmK","12th Grade","Lambert ~ Otis",4
"6TALCf7YPCllCDhe7f2Vqz","12th Grade","Darrell Boxman ~ Oudewater",4
"2aqtO1TsSu7sI9J3fGgRmj","12th Grade","Beta Radio ~ Our Remains - For Piano",4
"05RgAMGypEvqhNs5hPCbMS","12th Grade","Van Halen ~ Panama - 2015 Remaster",4
"2LNOrSjCSR1Ap7QOZLbJnd","12th Grade","Lucas Vendrai ~ Pas de deux",4
"3u7NPAre9m4X9jUcHRr5eA","12th Grade","Romaine LaGrande ~ Pense a moi",4
"4EQeE98JeOcxg9YI5k8WV1","12th Grade","Floriscope ~ Petals",4
"6EHuOufBeL6vk3TvVJB5qo","12th Grade","The Beatles ~ Please Please Me - Remastered 2009",4
"3ODEuZjfxec5fYnzVhxANv","12th Grade","Alexandra Streliski ~ Plus tot",4
"3rsx3pDYM3a08O0Yu3Tq6V","12th Grade","Shankar-Ehsaan-Loy ~ Pretty Woman",4
"4SZepBIPDRwPaHIjAKwRDb","12th Grade","Travis Scott ~ R.I.P. SCREW",4
"5qHirGR7M9tdm6C17DlzSY","12th Grade","Amine ~ REEL IT IN",4
"2jAc9KIQ9XoZxkydXh3MVh","12th Grade","Queen ~ Radio Ga Ga",4
"4RuYDrJ4a2ybcEVkSy1xFB","12th Grade","Oneke ~ Rays of Hope",4
"4JX3QGip45EV6Ne0uvV9NK","12th Grade","Johannes Bornlof ~ Reminiscence",4
"7McExzjmhDI5NQ6l4D9XR9","12th Grade","Peter Sandberg ~ Remove The Complexities",4
"2xLMifQCjDGFmkHkpNLD9h","12th Grade","Travis Scott ~ SICKO MODE",4
"6t49FHYi8W01F35FMrdgbk","12th Grade","Henrietta Kuipers ~ Salvatore",4
"4RInQKgHfqQBhKomdMIfsP","12th Grade","Hayden Cargile ~ Scarlet Macaw",4
"0wVPyqumJ4hMOb0Tjg7Qdb","12th Grade","Mbo Mentho ~ Sea Mist",4
"5bJ1DrEM4hNCafcDd1oxHx","12th Grade","Mac Miller ~ Self Care",4
"7fTHBM5T28dnHI9uJXUaop","12th Grade","Franz Gordon ~ Shadowman's Waltz",4
"1Xi70qpx7uDShW9lMNNw4w","12th Grade","Viljar Iversen ~ Silhuett",4
"4z2JaAVPemYJhFKm7e32RA","12th Grade","DripReport ~ Skechers",4
"1Hrfg2JAPdT8eciUv9M0bO","12th Grade","Gavin Luke ~ Solace",4
"7jYOivheBtZYcsnJhQOMXT","12th Grade","Christopher Dicker ~ Solitaire",4
"4ykYmUMLd18ldAXgF2B361","12th Grade","Queen ~ Somebody To Love - Remastered 2011",4
"4vAwrS4qcOimbtu4qBIY6P","12th Grade","Piano Novel ~ Songe (Debut)",4
"2C6BCDdtYjbbbAucqaw9NG","12th Grade","Piotr Miteska ~ Squares of life",4
"6B0ZlLf0p2s1Lwt3ivAXKy","12th Grade","Ola Gjeilo ~ Still",4
"6uWjjaiquXsjuQuks2mZME","12th Grade","Ana Olgica ~ Sugarcane",4
"4FSCzl1G0xzaaE6hiNELv4","12th Grade","Dustin O'Halloran ~ Summer Waltz / The Drive",4
"3PFaIXHfT7cLCo1mRGbhZU","12th Grade","Alec Windt ~ Sunlight",4
"2ozeCscFSmHW7FKLSTJlA4","12th Grade","Peter Sandberg ~ Synesthesia (Scaled Down Version)",4
"2QaodYIN7GD9X50xZRIEDc","12th Grade","Csizmazia Etel ~ Szerelem",4
"1e3JUGxqyfe94XBFnWdP11","12th Grade","Bela Nemeth ~ Talisman Stallion",4
"7qRXesZGmMS1K2ZgLyIMvE","12th Grade","Chad Lawson ~ The Broad Sun",4
"0uwPKxXPXVAwqbz21XhUet","12th Grade","Relajar ~ The Diary",4
"1U9YC9rH1hg3JmB9lbdjAE","12th Grade","Figgy Malone ~ The Milki Way",4
"0BtymruMtXTo6vdk4LH4aB","12th Grade","Milo Edale ~ The Piano Inside",4
"3mFbJCcXcQJiyiksotg99d","12th Grade","Melanie Adler ~ The Thing With Feathers",4
"2X0ophIMSyCw9SSISrIEpQ","12th Grade","Hreidar ~ The Way There",4
"6gp6sejiJXYU1i6xHPf8hh","12th Grade","Bela Nemeth ~ This Moment",4
"1Lvv07PvIeU1AMDVFiX7RY","12th Grade","Gian Marco Castro ~ Through Your Eyes",4
"3I36NaLQR6zCn5Y2stUg9H","12th Grade","Jan Kubec ~ Touzebny",4
"5ih49fmvqPDV9Hq7IRzf7U","12th Grade","Heinz Goldblatt ~ Traveling",4
"2OKEAPTngkO7ogItXRPHwC","12th Grade","James Spiteri ~ Travelling",4
"64ltkWiXTteDM5x4s1XP1M","12th Grade","Julius Aston ~ Trieste",4
"5xCS1F6o2OXzu5fiPHnFaN","12th Grade","The Who ~ Underture",4
"3I3WY0C7AQMe6Z6hMUQqd5","12th Grade","Eric Badanti ~ Vals De Rodrigues",4
"1COWV6U3LKqCBpiHPthbiB","12th Grade","Mae Ji-Yoon ~ Vibrations",4
"370TxU3tPIvVLmCrGd2EZ6","12th Grade","Max Richter ~ Vladimir's Blues",4
"4KYS9GK68yeuUJ8vJfPxrq","12th Grade","Travis Scott ~ WHO? WHAT!",4
"1N8QlsZ8q16cmdGqlKVWpv","12th Grade","Sergio Diaz De Rojas ~ Waltz",4
"6qspW4YKycviDFjHBOaqUY","12th Grade","TLC ~ Waterfalls",4
"1hTUFqJuQAMjXVGwUPWDqi","12th Grade","The Beatles ~ We Can Work It Out - Remastered 2015",4
"29U7stRjqHU6rMiS8BfaI9","12th Grade","Louis Armstrong ~ What A Wonderful World",4
"13V4NNRiIRykKWJACBgrUP","12th Grade","Carl Easterling ~ When in doubt",4
"2Gy7qnDwt8Z3MNxqat4CsK","12th Grade","The Beach Boys ~ Wouldn't It Be Nice",4
"50xwQXPtfNZFKFeZ0XePWc","12th Grade","The Beatles ~ Yellow Submarine - Remastered 2009",4
"2qwYI0iwHZbFXZzq0QGgMP","12th Grade","Ansel Elgort ~ You Can Count On Me",4
"2FxwP5bwUPpYZUzkhoATvL","12th Grade","Klaus Weissmuller ~ fabienne",4
"1nX9KhK3Fff27SnrIor2Yb","12th-Freshman Summer","2 Chainz ~ 4 AM",4
"1geovaCdfs5fSa4NNgFPVe","12th-Freshman Summer","Hardwell ~ Bella Ciao",4
"41hAKBCtTuRH2aItnktHJI","12th-Freshman Summer","El Profesor ~ Bella Ciao - HUGEL Remix",4
"4KcH1ZRV2W1q7Flq0QqC76","12th-Freshman Summer","Ramones ~ Blitzkrieg Bop - 2016 Remaster",4
"0hxqjg01v5zW2yegfdhKup","12th-Freshman Summer","Sad Frosty ~ CARDIBDRUGGEDME!",4
"0TUPxOcJc4R3PbWo8QwC3m","12th-Freshman Summer","Joni Mitchell ~ Cactus Tree",4
"22VdIZQfgXJea34mQxlt81","12th-Freshman Summer","The Weeknd ~ Can't Feel My Face",4
"3bidbhpOYeV4knp8AIu8Xn","12th-Freshman Summer","Macklemore & Ryan Lewis ~ Can't Hold Us (feat. Ray Dalton)",4
"1xD8LOLKZTBWp7SXQrUANX","12th-Freshman Summer","Queen ~ Cool Cat",4
"4PnNzWe1LJoAMD5j5RHpI0","12th-Freshman Summer","Joey Bada$$ ~ DEVASTATED",4
"6HZILIRieu8S0iqY8kIKhj","12th-Freshman Summer","Kendrick Lamar ~ DNA.",4
"4NtUY5IGzHCaqfZemmAu56","12th-Freshman Summer","ABBA ~ Dancing Queen",4
"29b2b96jozyD9GPCkOrVLs","12th-Freshman Summer","The Beatles ~ Day Tripper - Remastered 2015",4
"2gE95JskwQ1pCACTpGe1Db","12th-Freshman Summer","Creedence Clearwater Revival ~ Down On The Corner",4
"5hVghJ4KaYES3BFUATCYn0","12th-Freshman Summer","Tyler, The Creator ~ EARFQUAKE",4
"3D0b0441vvXFJvgbaiDyp3","12th-Freshman Summer","Hoodie Allen ~ Fame Is for Assholes (feat. Chiddy)",4
"39sH8Fl415P7O8GRP1Td6Z","12th-Freshman Summer","Queen ~ Fat Bottomed Girls",4
"7aAEJfIzJUUSRXQNz2JzfO","12th-Freshman Summer","Kid Cudi ~ GHOST!",4
"3OtHNyiaYaQgQlGagvhEku","12th-Freshman Summer","Daft Punk ~ Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]",4
"4xh7W7tlNMIczFhupCPniY","12th-Freshman Summer","Fleetwood Mac ~ Go Your Own Way - 2004 Remaster",4
"1kPpge9JDLpcj15qgrPbYX","12th-Freshman Summer","Owl City ~ Good Time",4
"66FgjA5ZQJJuypFG1bc8se","12th-Freshman Summer","Juice WRLD ~ Hate The Other Side (with Marshmello & The Kid Laroi)",4
"2oSpQ7QtIKTNFfA08Cy0ku","12th-Freshman Summer","R.E.M. ~ It's The End Of The World As We Know It (And I Feel Fine)",4
"4yoVysVzKbW0da1sayGpWp","12th-Freshman Summer","Bantu ~ Jackie Chan",4
"2nVHqZbOGkKWzlcy1aMbE7","12th-Freshman Summer","Led Zeppelin ~ Kashmir - 1990 Remaster",4
"1eLSF6HfrRA0AsNmTkUlKx","12th-Freshman Summer","Jay Rock ~ King's Dead (with Kendrick Lamar, Future & James Blake)",4
"4IOYk6epkzXT38U4ShauZ6","12th-Freshman Summer","monte booker ~ Kolors",4
"4S7YHmlWwfwArgd8LfSPud","12th-Freshman Summer","A$AP Rocky ~ L$D",4
"52okn5MNA47tk87PeZJLEL","12th-Freshman Summer","NF ~ Let You Down",4
"5yY9lUy8nbvjM1Uyo1Uqoc","12th-Freshman Summer","Future ~ Life Is Good (feat. Drake)",4
"6gXrEUzibufX9xYPk3HD5p","12th-Freshman Summer","Eagles ~ Life in the Fast Lane - 2013 Remaster",4
"7EiZI6JVHllARrX9PUvAdX","12th-Freshman Summer","Future ~ Low Life (feat. The Weeknd)",4
"6Yqmv7XJLCrQEauMbPGZSw","12th-Freshman Summer","Travis Scott ~ Maria I'm Drunk (feat. Justin Bieber & Young Thug)",4
"7rC5Pl8rQSX4myONQHYPBK","12th-Freshman Summer","Drake ~ Mob Ties",4
"6hPSal3ragmfUt1I5mKZjn","12th-Freshman Summer","Kid Cudi ~ Mojo So Dope",4
"6G0NzOx2jEPFsSmhr9N8Ys","12th-Freshman Summer","R.E.M. ~ Nightswimming",4
"5ciyqWW5YuGqF4Avu7uwry","12th-Freshman Summer","The Weeknd ~ Nothing Compares - Bonus Track",4
"6F059PHLlN719PwAJ6DQyZ","12th-Freshman Summer","Jethro Tull ~ Play in Time - 2001 Remaster",4
"77UjLW8j5UAGAGVGhR5oUK","12th-Freshman Summer","The Weeknd ~ Pray For Me (with Kendrick Lamar)",4
"2jAc9KIQ9XoZxkydXh3MVh","12th-Freshman Summer","Queen ~ Radio Ga Ga",4
"3WgEwAp8HIMNCqkA3gpRqb","12th-Freshman Summer","Aitch ~ Rain",4
"76iVOVsliCHlWqKuDnCfhE","12th-Freshman Summer","Zacari ~ Redemption (with Babes Wodumo)",4
"0qRR9d89hIS0MHRkQ0ejxX","12th-Freshman Summer","Daryl Hall & John Oates ~ Rich Girl",4
"45sDIKapDyxPl307QpEAwl","12th-Freshman Summer","Far East Movement ~ Rocketeer",4
"5GG3knKdxKWrNboRijxeKF","12th-Freshman Summer","Bryson Tiller ~ Run Me Dry",4
"1BZG99C7Co1r6QUC3zaS59","12th-Freshman Summer","Selena Gomez ~ Same Old Love",4
"7BgUsF8L4cMhtBlPzo8den","12th-Freshman Summer","The Beatles ~ She's Leaving Home",4
"7vGuf3Y35N4wmASOKLUVVU","12th-Freshman Summer","Marshmello ~ Silence",4
"5NhlpQ6BOIz3S5welptk1W","12th-Freshman Summer","Childish Gambino ~ Sober",4
"6t6oULCRS6hnI7rm0h5gwl","12th-Freshman Summer","fun. ~ Some Nights",4
"4ykYmUMLd18ldAXgF2B361","12th-Freshman Summer","Queen ~ Somebody To Love - Remastered 2011",4
"3CRDbSIZ4r5MsZ0YwxuEkn","12th-Freshman Summer","Twenty One Pilots ~ Stressed Out",4
"4Kz4RdRCceaA9VgTqBhBfa","12th-Freshman Summer","Drake ~ The Motto",4
"5aXgz1oKK8Q9z9xvTmSnrO","12th-Freshman Summer","Trippie Redd ~ Topanga",4
"2d8JP84HNLKhmd6IYOoupQ","12th-Freshman Summer","Fetty Wap ~ Trap Queen",4
"4h8VwCb1MTGoLKueQ1WgbD","12th-Freshman Summer","Avicii ~ Wake Me Up",4
"7epAuIDYDejtjr1Y3pPjOy","12th-Freshman Summer","Queen ~ We Will Rock You - Live at Wembley '86",4
"48RN2EOOyG2Gs5Pyla7ZJj","12th-Freshman Summer","Drake ~ Worst Behavior",4
"3BQHpFgAp4l80e1XslIjNI","12th-Freshman Summer","The Beatles ~ Yesterday - Remastered 2009",4
"2AGUFka8kBWCM47h5uTlDb","12th-Freshman Summer","Travis Scott ~ lose",4
"1yM7GIEJ2QniupkEHOyp0a","8th Grade","Enrique Iglesias ~ Bailando - English Version",4
"53Y0kdCa1CZ9gRqEuknfwy","8th Grade","David Guetta ~ Bang My Head (feat. Sia & Fetty Wap)",4
"6ZSO7kPn8IMJFymyticbJO","8th Grade","Kiiara ~ Gold",4
"3t4yzIDfU8W13cHhTe5gLn","8th Grade","Benny Benassi ~ House Music",4
"3zQmlYEeUyqnEE1n8NGPCQ","8th Grade","Chocolate Puma ~ I Can't Understand",4
"0NmeI6UpRE27dxxgosD5n9","8th Grade","Meghan Trainor ~ NO",4
"3a4mzeO1C2soAcVNc9bljn","8th Grade","Tchami ~ Untrue",4
"5nN8BwAQDJDguq7Dpd3JQQ","8th Grade","Future ~ Where Ya At (feat. Drake)",4
"4jtyUzZm9WLc2AdaJ1dso7","9th Grade","Drake ~ 0 To 100 / The Catch Up",4
"3bidbhpOYeV4knp8AIu8Xn","9th Grade","Macklemore & Ryan Lewis ~ Can't Hold Us (feat. Ray Dalton)",4
"2nBI3iWLhupR7LyAJ5GGkE","9th Grade","Kanye West ~ Champions",4
"3CNqo3gYrfexdrtjFmC9he","9th Grade","Black Eyed Peas ~ Where Is The Love?",4
"5NQbUaeTEOGdD6hHcre0dZ","9th-10th Summer","Fetty Wap ~ 679 (feat. Remy Boyz)",4
"3bidbhpOYeV4knp8AIu8Xn","9th-10th Summer","Macklemore & Ryan Lewis ~ Can't Hold Us (feat. Ray Dalton)",4
"69kOkLUCkxIZYexIgSG8rq","9th-10th Summer","Daft Punk ~ Get Lucky (feat. Pharrell Williams and Nile Rodgers)",4
"7floNISpH8VF4z4459Qo18","9th-10th Summer","XXXTENTACION ~ Look At Me!",4
"50kpGaPAhYJ3sGmk6vplg0","9th-10th Summer","Justin Bieber ~ Love Yourself",4
"2dLLR6qlu5UJ5gk0dKz0h3","9th-10th Summer","Lorde ~ Royals",4
"5qbcsZMwL0x46sX7VO37Ye","9th-10th Summer","NAV ~ Up",4
"2O99aywAVBhaPrsiJ6zbSS","Freshman Year","Tame Impala ~ 'Cause I'm A Man",4
"5YAPlTgnNDKmagJBccKaeR","Freshman Year","Traffic ~ (Roamin' Thro' The Gloamin' With) 40.000 Headman",4
"3U21A07gAloCc4P7J8rxcn","Freshman Year","Kanye West ~ All Mine",4
"1fidCEsYlaVE3pHwKCvpFZ","Freshman Year","Nico & Vinz ~ Am I Wrong",4
"2CrGwCK3qz1bVIsHyU3MK5","Freshman Year","Tom Petty and the Heartbreakers ~ American Girl - Live At The Wiltern/1985",4
"0apk4pgE3s2CK0pRXPrbEV","Freshman Year","JAY VANILLA ~ Antoine",4
"2cYqizR4lgvp4Qu6IQ3qGN","Freshman Year","Travis Scott ~ BUTTERFLY EFFECT",4
"3aGibUHhQyBsyumYHylw0K","Freshman Year","Kendrick Lamar ~ Backseat Freestyle",4
"2zjGJ0dChMR0KxBZS15aqo","Freshman Year","Mustard ~ Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",4
"0dBatXn1vVUl0jLgXRClwD","Freshman Year","Elton John ~ Bennie And The Jets - Remastered 2014",4
"5rQKjP9forn7JVuiZBj6eZ","Freshman Year","Queen ~ Bicycle Race",4
"722tgOgdIbNe3BEyLnejw4","Freshman Year","Kanye West ~ Black Skinhead",4
"41pFyxOpS119Pb8JEzhx0w","Freshman Year","Green Day ~ Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",4
"79MSEdtXuudhGhC5AtG07g","Freshman Year","PARTYNEXTDOOR ~ Break from Toronto",4
