"Season","Album","Plays"
"Spring","Meek Mill ~ Wins & Losses",14
"Spring","Ariana Grande ~ thank u, next",14
"Summer","EGOVERT ~ Apollo! - Single",14
"Summer","OutKast ~ Aquemini",14
"Summer","A Boogie wit da Hoodie ~ Artist",14
"Summer","Rejjie Snow, MF DOOM, Cam O'bi ~ Cookie Chips - Single",14
"Summer","Aries ~ DEADMAN WUNDERLAND - Single",14
"Summer","Baby Keem ~ DIE FOR MY BITCH",14
"Summer","Kota the Friend ~ Everything",14
"Summer","Smokepurpp ~ Florida Jit",14
"Summer","MIKNNA, Kadhja Bonet, JID, Free Nationals ~ Free Nationals",14
"Summer","Aries ~ GENIE - Single",14
"Summer","50 Cent ~ Get Rich or Die Tryin'",14
"Summer","Lil Baby, Drake ~ Harder Than Ever",14
"Summer","Tyler, The Creator, Nigo, A$AP Rocky ~ I Know NIGO!",14
"Summer","Empire of the Sun ~ Ice On the Dune",14
"Summer","Ski Mask the Slump God ~ STOKELEY",14
"Summer","Lil Uzi Vert ~ Sanguine Paradise - Single",14
"Summer","Bobby Shmurda ~ Shmurda She Wrote",14
"Summer","Post Malone ~ Stoney",14
"Summer","ScHoolboy Q ~ THat Part (Black Hippy Remix) - Single",14
"Summer","Odd Future ~ The OF Tape, Vol. 2",14
"Summer","Travis Scott, Lil Durk, Lil Baby ~ The Voice of the Heroes",14
"Summer","Smino ~ Trina - Single",14
"Summer","Travis Scott ~ Watch (feat. Lil Uzi Vert & Kanye West) - Single",14
"Winter","Big K.R.I.T. ~ 4eva Is a Mighty Long Time",14
"Winter","Royce da 5'9 ~ Book of Ryan",14
"Winter","Smokepurpp ~ Deadstar",14
"Winter","BORNS ~ Dopamine",14
"Winter","Chris Brown ~ F.A.M.E.",14
"Winter","Jay Rock ~ Gumbo - Single",14
"Winter","Post Malone ~ Hollywood's Bleeding",14
"Winter","Doja Cat ~ Hot Pink",14
"Winter","Swae Lee ~ Hurt to Look (feat. Rae Sremmurd) - Single",14
"Winter","Matthew Wilder ~ I Don't Speak the Language",14
"Winter","Childish Gambino ~ Kauai",14
"Winter","Rich The Kid ~ New Freezer (feat. Kendrick Lamar) - Single",14
"Winter","Quavo ~ QUAVO HUNCHO",14
"Winter","Vince Staples ~ RAMONA PARK BROKE MY HEART",14
"Winter","XXXTENTACION ~ SAD! - Single",14
"Winter","Aries ~ SAYONARA - Single",14
"Winter","Lil Uzi Vert ~ Sanguine Paradise - Single",14
"Winter","YS Lost ~ Say Hello - Single",14
"Winter","A Boogie wit da Hoodie ~ The Bigger Artist",14
"Winter","Eminem ~ The Marshall Mathers LP2",14
"Winter","VIC MENSA ~ There's Alot Going On",14
"Winter","brakence ~ punk2",14
"Fall","YNW Melly ~ 223's (feat. 9lokknine) - Single",13
"Fall","Joyner Lucas ~ 508-507-2209",13
"Fall","Chance the Rapper ~ Acid Rap",13
"Fall","Patrick Cc:, Jonah Zed ~ Bound 2 Fall - Single",13
"Fall","Snoop Dogg ~ COOLAID",13
"Fall","SiR ~ Chasing Summer",13
"Fall","Tyler, The Creator ~ Cherry Bomb",13
"Fall","Travis Scott ~ Don't Play (feat. The 1975 & Big Sean) - Single",13
"Fall","Atwood ~ Loverboy",13
"Fall","Jonah Zed ~ Lovewontwait",13
"Fall","Lil Uzi Vert ~ Luv Is Rage",13
"Fall","Ramzoid ~ Off the Map - Single",13
"Fall","Shoreline Mafia ~ Party Pack, Vol. 2",13
"Fall","Bruno Mars ~ Unorthodox Jukebox",13
"Fall","Lil West ~ Vex Part 2",13
"Spring","Van Morrison ~ Blowin' Your Mind!",13
"Spring","Lil Tjay, 6LACK ~ Calling My Phone - Single",13
"Spring","SiR ~ Chasing Summer",13
"Spring","Baby Keem ~ DIE FOR MY BITCH",13
"Spring","Ab-Soul ~ Do What Thou Wilt",13
"Spring","Jay Rock ~ Gumbo - Single",13
"Spring","Neon Trees ~ Habits",13
"Spring","Tory Lanez ~ I Told You",13
"Spring","Roddy Ricch ~ LIVE LIFE FAST",13
"Spring","Shay Lia, KAYTRANADA ~ NOTHIN LIKE U / CHANCES",13
"Spring","Jazz Cartier ~ Right Now (feat. KTOE) - Single",13
"Spring","LiL RoZaY ~ She Loving It - Single",13
"Spring","Amine ~ TWOPOINTFIVE",13
"Spring","Mick Jenkins ~ The Circus",13
"Summer","Tom The Mail Man ~ .NOTDEAD!. - Single",13
"Summer","Ahmir ~ Aim to Kill",13
"Summer","Sada Baby ~ Bloxk Party (feat. Drego) - Single",13
"Summer","DRAM ~ Broccoli (feat. Lil Yachty) - Single",13
"Summer","Rob $tone ~ Chill Bill (feat. J. Davi$ & Spooks) - Single",13
"Summer","Future ~ EVOL",13
"Summer","Offset ~ FATHER OF 4",13
"Summer","Aries ~ FOOL'S GOLD - Single",13
"Summer","DJ Dahi, Brent Faiyaz ~ Gravity (feat. Tyler, The Creator) - Single",13
"Summer","Kota the Friend ~ Lyrics to GO, Vol. 2",13
"Summer","Slippery Salazar ~ Misty (feat. Aries) - Single",13
"Summer","Dave East ~ P2",13
"Summer","Young Thug, Young Stoner Life, Gunna ~ Slime Language 2",13
"Summer","Curtis Roach ~ Slyb - Single",13
"Summer","slowthai ~ TYRON",13
"Summer","Common ~ The Dreamer, The Believer",13
"Summer","Bad Bunny ~ Un Verano Sin Ti",13
"Summer","Mir Fontane, Ish Williams ~ What Would Jose Do?",13
"Winter","Jay Rock ~ 90059",13
"Winter","Young Thug, Juice WRLD ~ Bad Boy - Single",13
"Winter","Gunna ~ Drip Season 3",13
"Winter","Gucci Mane ~ Droptopwop",13
"Winter","Gucci Mane ~ El Gato: The Human Glacier",13
"Winter","Joyner Lucas ~ F*ck Your Feelings - Single",13
"Winter","Jhene Aiko, 6LACK ~ First Fuck - Single",13
"Winter","CJ Fly ~ Flytrap",13
"Winter","Jet ~ Get Born",13
"Winter","whiterosemoxie ~ HABITS",13
"Winter","Future ~ High Off Life",13
"Winter","Kirk Knight ~ IIWII",13
"Winter","MihTy ~ MIH-TY",13
"Winter","Tee Grizzley ~ My Moment",13
"Winter","Lilskrt4k ~ No Play - Single",13
"Winter","Nyck Caution, Kirk Knight ~ Nyck @ Knight",13
"Winter","Desiigner ~ Outlet - Single",13
"Winter","A Boogie wit da Hoodie ~ TBA",13
"Winter","Smino ~ Trina - Single",13
"Winter","MadeinTYO ~ True's World",13
"Winter","Victor Oladipo ~ V.O.",13
"Winter","Anderson .Paak ~ Ventura",13
"Winter","Joey Bada$$ ~ Waves - Single",13
"Winter","bbno$ ~ edamame (feat. Rich Brian) - Single",13
"Winter","Baby Keem ~ hooligan / sons & critics - Single",13
"Fall","Drake ~ 0 To 100 / The Catch Up - Single",12
"Fall","XXXTENTACION ~ ?",12
"Fall","Kirk Knight ~ After Dark",12
"Fall","Comethazine ~ Bawskee",12
"Fall","Common ~ Be",12
"Fall","Ty Dolla $ign ~ Campaign",12
"Fall","Saba ~ Few Good Things",12
"Fall","Greta Van Fleet ~ From the Fires",12
"Fall","The Killers ~ Hot Fuss",12
"Fall","Baby Smoove ~ Im Still Serious",12
"Fall","Anarbor ~ Love & Drugs",12
"Fall","Joey Bada$$ ~ Love Is Only a Feeling - Single",12
"Fall","John Legend ~ Love in the Future",12
"Fall","Kota the Friend ~ Lyrics to GO, Vol. 3",12
"Fall","Lorde ~ Pure Heroine",12
"Fall","Isaiah Rashad ~ Smile - Single",12
"Fall","The Beach Boys ~ Sounds of Summer: The Very Best of the Beach Boys",12
"Fall","Lil Baby ~ Street Gossip",12
"Fall","Lil Yachty ~ Teenage Emotions",12
"Fall","Victor Oladipo ~ V.O.",12
"Fall","Beck ~ Wow - Single",12
"Fall","Danny Brown ~ XXX",12
"Fall","Kodak Black ~ ZEZE (feat. Travis Scott & Offset) - Single",12
"Spring","Joey Bada$$ ~ 500 Benz - Single",12
"Spring","KAYTRANADA ~ 99.9%",12
"Spring","Silk Sonic, Bruno Mars, Anderson .Paak ~ An Evening with Silk Sonic",12
"Spring","Lil Peep ~ Come Over When You're Sober, Pt. 2 (Bonus)",12
"Spring","The Black Keys ~ Delta Kream",12
"Spring","Jaden ~ ERYS",12
"Spring","Nas ~ God's Son",12
"Spring","DJ Dahi, Brent Faiyaz ~ Gravity (feat. Tyler, The Creator) - Single",12
"Spring","Danny Brown ~ Grown Up - Single",12
"Spring","SiR ~ Judas and the Black Messiah: The Inspired Album",12
"Spring","Future ~ Mask Off (Remix) [feat. Kendrick Lamar] - Single",12
"Spring","Ariana Grande ~ My Everything",12
"Spring","TJ Porter ~ No Disturbance",12
"Spring","Vince Staples ~ Prima Donna",12
"Spring","Quavo ~ QUAVO HUNCHO",12
"Spring","Dreamville ~ Revenge of the Dreamers III",12
"Spring","Drake ~ Scary Hours 2",12
"Spring","slowthai ~ TYRON",12
"Spring","Freddie Gibbs ~ You Only Live 2wice",12
"Spring","iann dior ~ nothings ever good enough",12
"Summer","Isaac Zale, Mick Jenkins ~ 10 Gallons - Single",12
"Summer","Lil Nas X ~ 7",12
"Summer","Chance the Rapper ~ Acid Rap",12
"Summer","sober rob, Ramzoid ~ Bank - Single",12
"Summer","Van Morrison ~ Blowin' Your Mind!",12
"Summer","Migos, Marshmello ~ Bright: The Album",12
"Summer","Lil Peep ~ Come Over When You're Sober, Pt. 2 (Bonus)",12
"Summer","Lil Skies ~ Creeping (feat. Rich the Kid) - Single",12
"Summer","Calvin Priice ~ Downtown Love - Single",12
"Summer","Trv. Scout ~ Drugs You Should Try - Single",12
"Summer","Lil Wayne ~ Funeral",12
"Summer","Danny Brown ~ Grown Up - Single",12
"Summer","Jack Harlow ~ Heavy Hitter - Single",12
"Summer","Childish Gambino ~ Kauai",12
"Summer","John Legend ~ Love in the Future",12
"Summer","Lupe Fiasco ~ Lupe Fiasco's The Cool",12
"Summer","CHASE B ~ MAYDAY (feat. Sheck Wes & Young Thug) - Single",12
"Summer","Action Bronson ~ Mr. Wonderful",12
"Summer","Of Monsters and Men ~ My Head Is an Animal",12
"Summer","Kodak Black ~ Painting Pictures",12
"Summer","Desiigner ~ Panda - Single",12
"Summer","Ye Ali ~ Passion & Patience",12
"Summer","Taio Cruz ~ Rokstarr",12
"Summer","Shoreline Mafia ~ Shoreline Mafia Presents Rob Vicious: Traplantic",12
"Summer","Young Thug ~ Slime Season 3",12
"Summer","BROCKHAMPTON ~ Swamp - Single",12
"Summer","Greta Van Fleet ~ The Battle at Garden's Gate",12
"Summer","A Boogie wit da Hoodie ~ The Bigger Artist",12
"Summer","Ms. Danniboo, DJ Rell ~ The Black Tape",12
"Summer","Takeoff ~ The Last Rocket",12
"Summer","Baby Keem ~ The Melodic Blue",12
"Summer","Danny Brown ~ uknowhatimsayin?",12
"Winter","Joey Bada$$ ~ 500 Benz - Single",12
"Winter","Future ~ 56 Nights",12
"Winter","Travis Scott ~ A-Team - Single",12
"Winter","Patrick Cc:, Jonah Zed ~ Bound 2 Fall - Single",12
"Winter","Frank Ocean ~ Chanel - Single",12
"Winter","EST Gee ~ El Toro",12
"Winter","No Fun Haus ~ Falling Down - Single",12
"Winter","Dro Kenji ~ LOST IN HERE",12
"Winter","Lil Uzi Vert ~ Luv Is Rage",12
"Winter","MGMT ~ Oracular Spectacular",12
"Winter","2 Chainz ~ Pretty Girls Like Trap Music",12
"Winter","Chester Watson ~ Project 0",12
"Winter","Aries ~ RACECAR - Single",12
"Winter","Zacari ~ Run Wild Run Free",12
"Winter","Pop Smoke ~ Shoot For The Stars Aim For The Moon",12
"Winter","Killxora ~ Super Villain - Single",12
"Winter","Travis Scott, Quavo, Lil Uzi Vert ~ The Fate of the Furious: The Album",12
"Winter","Lil Durk, Lil Baby ~ The Voice of the Heroes",12
"Winter","Lil Baby ~ Too Hard",12
"Winter","Nipsey Hussle ~ Victory Lap",12
"Fall","Guapdad 4000, !llmind ~ 1176",11
"Fall","Ahmir ~ Aim to Kill",11
"Fall","Silk Sonic, Bruno Mars, Anderson .Paak ~ An Evening With Silk Sonic",11
"Fall","Tyler, The Creator ~ BEST INTEREST - Single",11
"Fall","Mac Miller ~ Blue Slide Park",11
"Fall","Mick Jenkins ~ Bruce Banner - Single",11
"Fall","Young Thug, Future, Drake ~ Dark Lane Demo Tapes",11
"Fall","The Waitresses ~ Deluxe Special",11
"Fall","Harry Styles ~ Fine Line",11
"Fall","Nas ~ God's Son",11
"Fall","Hippo Campus ~ Landmark",11
"Fall","Kirk Knight ~ Late Knight Special",11
"Fall","Wiz Khalifa ~ Laugh Now, Fly Later",11
"Fall","Athan ~ Lifeless - Single",11
"Fall","Shay Lia, KAYTRANADA ~ NOTHIN LIKE U / CHANCES",11
"Fall","Nyck @ Knight ~ Nyck @ Knight",11
"Fall","Famous Dex ~ Pick It Up (feat. A$AP Rocky) - Single",11
"Fall","Metro Boomin, Big Sean ~ Pull Up N Wreck (feat. 21 Savage) - Single",11
"Fall","KAMI ~ Right Now (feat. Vic Mensa) - Single",11
"Fall","Seddy Hendrinx ~ Sayless",11
"Fall","Lil Wayne ~ Tha Carter IV",11
"Fall","Lil Durk, Lil Baby ~ The Voice of the Heroes",11
"Fall","Foo Fighters ~ Wasting Light",11
"Fall","whiterosemoxie ~ Wayside - Single",11
"Fall","Kendrick Lamar ~ i - Single",11
"Fall","Ed Sheeran ~ x (Wembley Edition)",11
"Spring","Childish Gambino ~ """"Awaken, My Love!""""",11
"Spring","Koi ~ 10&2",11
"Spring","Chris MatthewT ~ 80 Degrees - Single",11
"Spring","ABBA ~ ABBA Gold: Greatest Hits",11
"Spring","Guns N' Roses ~ Appetite for Destruction (Super Deluxe)",11
"Spring","A Boogie wit da Hoodie ~ B4 AVA",11
"Spring","Young Thug ~ Barter 6",11
"Spring","Mac Miller ~ Blue Slide Park",11
"Spring","Drake ~ Care Package",11
"Spring","Tame Impala ~ Currents",11
"Spring","Lil Dicky ~ Freaky Friday (feat. Chris Brown) - Single",11
"Spring","Lil Uzi Vert, Internet Money, Don Toliver ~ His & Hers (feat. Gunna) - Single",11
"Spring","Harry James and His Orchestra ~ It's Been a Long, Long Time (Remastered) - Single",11
"Spring","Joey Bada$$ ~ Land of the Free - Single",11
"Spring","Kirk Knight ~ Late Knight Special",11
"Spring","Majid Jordan ~ Majid Jordan",11
"Spring","A Tribe Called Quest ~ Midnight Marauders",11
"Spring","Lilskrt4k ~ No Play - Single",11
"Spring","Shout Out Louds ~ One Tree Hill, Vol. 2: Friends With Benefit (Music from the WB Television Series)",11
"Spring","Ramzoid ~ Rain - Single",11
"Spring","Eminem ~ Recovery",11
"Spring","Young Thug ~ The London (feat. J. Cole & Travis Scott) - Single",11
"Spring","Playboi Carti ~ Whole Lotta Red",11
"Spring","Joyner Lucas ~ Winter Blues - Single",11
"Spring","Offset, Metro Boomin ~ Without Warning",11
"Spring","Frank Ocean ~ channel ORANGE",11
"Summer","Roddy Ricch, 42 Dugg ~ 4 Da Gang - Single",11
"Summer","A Flock of Seagulls ~ A Flock of Seagulls",11
"Summer","midwxst ~ BACK IN ACTION 3.0",11
"Summer","Quality Control, Lil Baby, DaBaby ~ Baby - Single",11
"Summer","Rex Orange County ~ Best Friend - Single",11
"Summer","Drake ~ Dark Lane Demo Tapes",11
"Summer","The Chords ~ Doo Wop Classics, Vol. 6",11
"Summer","Chris Brown ~ F.A.M.E.",11
"Summer","Lil Uzi Vert, Internet Money, Don Toliver ~ His & Hers (feat. Gunna) - Single",11
"Summer","Nas ~ Illmatic XX",11
"Summer","Drake ~ Laugh Now Cry Later (feat. Lil Durk) - Single",11
"Summer","Lil Yachty ~ Lil Boat",11
"Summer","Lucenzo, Don Omar ~ Meet the Orphans",11
"Summer","Ariana Grande ~ My Everything",11
"Summer","Travis Scott, Ed Sheeran ~ No.6 Collaborations Project",11
"Summer","David Guetta ~ Nothing But the Beat",11
"Summer","Shout Out Louds ~ One Tree Hill, Vol. 2: Friends With Benefit (Music from the WB Television Series)",11
"Summer","Neon Trees ~ Picture Show",11
"Summer","Gunna ~ Sold Out Dates (feat. Lil Baby) - Single",11
"Summer","Wiz Khalifa, Lil Wayne, Imagine Dragons ~ Suicide Squad: The Album",11
"Summer","Jone$ ~ Summer Freestyle (feat. Mark Battles) - Single",11
"Summer","PnB Rock, Kodak Black, A Boogie wit da Hoodie ~ The Fate of the Furious: The Album",11
"Summer","VIC MENSA ~ The Manuscript",11
"Summer","Grouplove ~ This Is This",11
"Summer","WALLACE ~ Wasted.",11
"Summer","Offset, Metro Boomin ~ Without Warning",11
"Summer","Lil Skies ~ World Rage - Single",11
"Summer","DJ Snake, AlunaGeorge ~ You Know You Like It - Single",11
"Summer","Smino ~ blkjuptr ",11
"Summer","Ariana Grande ~ thank u, next",11
"Winter","Bryson Tiller ~ A Different Christmas",11
"Winter","midwxst ~ BACK IN ACTION 3.0",11
"Winter","DaBaby ~ Baby on Baby",11
"Winter","Action Bronson ~ Blue Chips 7000",11
"Winter","GoldLink ~ Crew (feat. Brent Faiyaz & Shy Glizzy) - Single",11
"Winter","Jazz Cartier ~ Dead Or Alive - Single",11
"Winter","BROCKHAMPTON ~ GINGER",11
"Winter","Cosmo Pyke ~ Just Cosmo",11
"Winter","PRO ERA ~ King to a God - Single",11
"Winter","Hippo Campus ~ Landmark",11
"Winter","BlocBoy JB ~ Look Alive (feat. Drake) - Single",11
"Winter","Smino ~ Luv 4 Rent",11
"Winter","A Boogie wit da Hoodie ~ Mood Swings - Single",11
"Winter","Baby Smoove ~ Mr. Perfect",11
"Winter","Of Monsters and Men ~ My Head Is an Animal",11
"Winter","Logic ~ No Pressure",11
"Winter","Smoke DZA ~ Not for Sale",11
"Winter","T-Pain ~ Oblivion",11
"Winter","Kanye West ~ Only One (feat. Paul McCartney) - Single",11
"Winter","Young Thug ~ Punk",11
"Winter","Joey Bada$$ ~ Ready - Single",11
"Winter","Buddy ~ Superghetto",11
"Winter","2 Chainz ~ The Play Don't Care Who Makes It",11
"Winter","OneRepublic ~ Waking Up",11
"Winter","NAV ~ Wanted You (feat. Lil Uzi Vert) - Single",11
"Winter","Foo Fighters ~ Wasting Light",11
"Fall","Sublime ~ 20th Century Masters - The Millennium Collection: The Best of Sublime",10
"Fall","Patrick Cc: ~ 24",10
"Fall","Future ~ 56 Nights",10
"Fall","YoungBoy Never Broke Again ~ AI YoungBoy 2",10
"Fall","Sada Baby ~ Bloxk Party (feat. Drego) - Single",10
"Fall","Gerry Rafferty ~ City to City",10
"Fall","Baby Keem ~ DIE FOR MY BITCH",10
"Fall","Elvis Presley ~ Elv1s: 30 #1 Hits",10
"Fall","Lil Wayne ~ Funeral",10
"Fall","Polo G ~ Hall of Fame",10
"Fall","Don Toliver ~ Heaven Or Hell",10
"Fall","Future ~ High Off Life",10
"Fall","J.I the Prince of N.Y ~ Hood Life Krisis, Vol. 1",10
"Fall","Mac Miller ~ K.I.D.S.",10
"Fall","Majid Jordan ~ Majid Jordan",10
"Fall","Carnage ~ Mase in '97 (feat. Lil Yachty) - Single",10
"Fall","Brenda Lee ~ Merry Christmas from Brenda Lee",10
"Fall","A Boogie wit da Hoodie ~ Mood Swings - Single",10
"Fall","Isaiah Rashad ~ Nelly - Single",10
"Fall","whiterosemoxie ~ No Kure - Single",10
"Fall","French Montana ~ No Stylist - Single",10
"Fall","Endor ~ Pump It Up - Single",10
"Fall","RAGER UNIVERSE ~ Rager Universe",10
"Fall","Zacari ~ Run Wild Run Free",10
"Fall","Chance the Rapper ~ The Man Who Has Everything - Single",10
"Fall","Lauryn Hill ~ The Miseducation of Lauryn Hill",10
"Fall","Tory Lanez ~ The New Toronto 3",10
"Fall","tsubi club ~ burbank house - Single",10
"Fall","Baby Keem ~ hooligan / sons & critics - Single",10
"Fall","21 Savage ~ i am > i was",10
"Spring","Tory Lanez, Snakehips ~ All My Friends",10
"Spring","Tom Petty ~ Anthology: Through the Years",10
"Spring","Boston ~ Boston",10
"Spring","Big Sean ~ Dark Sky Paradise",10
"Spring","Meek Mill ~ Dreams and Nightmares",10
"Spring","Thundercat ~ Drunk",10
"Spring","Waka Flocka Flame ~ Flockaveli",10
"Spring","Lil Wayne ~ Funeral",10
"Spring","Jazz Cartier ~ GODFLOWER - Single",10
"Spring","DJ Khaled ~ I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne) - Single",10
"Spring","Drake ~ Laugh Now Cry Later (feat. Lil Durk) - Single",10
"Spring","Lil Keed ~ Long Live Mexico",10
"Spring","XXXTENTACION ~ Look At Me! - Single",10
"Spring","Kota the Friend ~ Lyrics to GO, Vol. 3",10
"Spring","Kid Cudi ~ Man On the Moon III: The Chosen",10
"Spring","whiterosemoxie, Kato On The Track ~ NOTHING is IDEAL - Single",10
"Spring","Smino ~ New Coupe, Who Dis? (feat. Mick Jenkins) - Single",10
"Spring","Roddy Ricch, Mustard ~ Perfect Ten",10
"Spring","Disclosure ~ Settle",10
"Spring","Ghost Town DJs ~ So So Def Bass All-Stars",10
"Spring","Eminem ~ The Eminem Show",10
"Spring","Tech N9ne ~ The Storm",10
"Spring","Phoenix ~ Wolfgang Amadeus Phoenix",10
"Summer","whiterosemoxie, Tom The Mail Man ~ Beeline - Single",10
"Summer","Diplo ~ California",10
"Summer","Ramzoid ~ Castle - Single",10
"Summer","SALES ~ Chinese New Year - Single",10
"Summer","Mere Raj ~ Come Inside It's Getting Dark",10
"Summer","Tame Impala ~ Currents",10
"Summer","Mustard ~ Dangerous World (feat. Travis Scott & YG) - Single",10
"Summer","Big Sean ~ Dark Sky Paradise",10
"Summer","Rich Brian ~ Dat $tick - Single",10
"Summer","Travis Scott ~ Don't Play (feat. The 1975 & Big Sean) - Single",10
"Summer","Roddy Ricch ~ Feed Tha Streets ll",10
"Summer","Fetty Wap ~ Fetty Wap",10
"Summer","Tory Lanez ~ Freaky - Single",10
"Summer","Ryan Tedder, Far East Movement ~ Free Wired",10
"Summer","Jay Rock ~ Gumbo - Single",10
"Summer","Lil Pump, Kanye West ~ I Love It - Single",10
"Summer","Chance the Rapper ~ I Might Need Security - Single",10
"Summer","DaBaby ~ KIRK",10
"Summer","Aflacko ~ Loyal - Single",10
"Summer","Kid Cudi ~ Man On the Moon III: The Chosen",10
"Summer","Mariah Carey ~ Me. I Am Mariah.The Elusive Chanteuse",10
"Summer","Jonah Zed ~ Moonshot - Single",10
"Summer","The Notorious B.I.G. ~ Notorious (Music from and Inspired By the Original Motion Picture) [Deluxe Version]",10
"Summer","UnoLizard ~ Pissy Pamper - Single",10
"Summer","Ramzoid ~ Rain - Single",10
"Summer","Disclosure ~ Settle",10
"Summer","Tyga ~ Taste (feat. Offset) - Single",10
"Summer","Lil Wayne ~ Tha Carter IV",10
"Summer","Lil Wayne ~ Tha Carter V",10
"Summer","Black Eyed Peas ~ The E.N.D. (The Energy Never Dies)",10
"Summer","A$AP Ferg ~ Trap Lord",10
"Summer","Trenchtown ~ Trenchtown",10
"Summer","Mick Jenkins ~ What Am I To Do - Single",10
"Summer","Playboi Carti ~ Whole Lotta Red",10
"Summer","brakence ~ punk2",10
"Summer","tobi lou ~ tobi lou and the Juice",10
"Winter","Kanye West ~ All Day (feat. Theophilus London, Allan Kingdom & Paul McCartney) - Single",10
"Winter","Mac Miller ~ Blue Slide Park",10
"Winter","Philip Bailey, Phil Collins ~ Chinese Wall (Bonus Track)",10
"Winter","Lil Peep ~ Come Over When You're Sober, Pt. 2 (Bonus)",10
"Winter","Joey Bada$$ ~ Devastated - Single",10
"Winter","Seafood Sam ~ Du-Rag Dreams",10
"Winter","Waka Flocka Flame ~ Flockaveli",10
"Winter","Lil Uzi Vert ~ Futsal Shuffle 2020 - Single",10
"Winter","Nas ~ God's Son",10
"Winter","Paul Simon ~ Graceland (25th Anniversary Deluxe Edition)",10
