"ID","Hour","Song","Plays"
"08bNPGLD8AhKpnnERrAc6G","08","Marshmello ~ FRIENDS",4
"2QIbiBkgr2pepvCkmWi3Vn","08","The Weeknd ~ Faith",4
"7vgTNTaEz3CsBZ1N4YQalM","08","Kanye West ~ Ghost Town",4
"6t5zloC7h0EQllwYph9brV","08","The Weeknd ~ Hardest To Love",4
"6dGnYIeXmHdcikdzNNDMm2","08","The Beatles ~ Here Comes The Sun - Remastered 2009",4
"5icOoE6VgqFKohjWWNp0Ac","08","Marshmello ~ Here With Me",4
"4aVuWgvD0X63hcOCnZtNFA","08","TOTO ~ Hold the Line",4
"5J4ZkQpzMUFojo1CtAZYpn","08","Ariana Grande ~ Love Me Harder",4
"78T9DulqSBWqkaxczcGBfk","08","Kid Cudi ~ Man On The Moon",4
"1GtVGc1UYin3zpMUdNSSpM","08","Logic ~ Midnight",4
"6OaVWaGfhXn70ZJfdVcabn","08","Travis Scott ~ NO BYSTANDERS",4
"3CA9pLiwRIGtUBiMjbZmRw","08","Drake ~ Nice For What",4
"5EOoMWIB9iK4ZpcSex9Ec7","08","Bob Seger ~ Old Time Rock & Roll",4
"2tPcTFiQF9MbVUyjZ3zDhA","08","SOB X RBE ~ Paramedic!",4
"1GqlvSEtMx5xbGptxOTTyk","08","Boston ~ Peace of Mind",4
"3FCto7hnn1shUyZL42YgfO","08","Billy Joel ~ Piano Man",4
"0wXuerDYiBnERgIpbb3JBR","08","Childish Gambino ~ Redbone",4
"3UDmHZcBTQp8Iu8droNtUl","08","The Beatles ~ Revolution - Remastered 2009",4
"3DK6m7It6Pw857FcQftMds","08","Kanye West ~ Runaway",4
"7foypmc7KZyU716Yv63BPe","08","Huncho Jack ~ Saint",4
"2ExKb6Ag2WXob6FpkSeXhE","08","The Weeknd ~ Save Your Tears",4
"7KA4W4McWYRpgf0fWsJZWB","08","Tyler, The Creator ~ See You Again (feat. Kali Uchis)",4
"4ykYmUMLd18ldAXgF2B361","08","Queen ~ Somebody To Love - Remastered 2011",4
"08HPWLi0YmRUStJzkQ1ffh","08","Giveon ~ Stuck On You",4
"1AgSUWSzmza5jF6ER5R68v","08","Jack Harlow ~ THRU THE NIGHT (feat. Bryson Tiller)",4
"3G6hD9B2ZHOsgf4WfNu7X1","08","Lorde ~ Team",4
"3Rpl6yBjkVFgaYmw9HKqMu","08","Veorra ~ The City",4
"3RB6zxrgPQBUxpTtoMW60r","08","The Weeknd ~ The Town",4
"2dxjKgT0li4qBI3QwuN9Ih","08","Kanye West ~ Touch The Sky",4
"6D3XrPrsF6IUzWiEILNLkq","08","The Weeknd ~ Until I Bleed Out",4
"6MWH4pJQ5QYjidX2A2KECd","08","Kid Cudi ~ Up Up & Away",4
"1mea3bSkSGXuIRvnydlB5b","08","Coldplay ~ Viva La Vida",4
"7DKS0rX27cCEPsK0R6tFWS","08","The Weeknd ~ Wasted Times",4
"2wAJTrFhCnQyNSD3oUgTZO","08","J. Cole ~ Work Out",4
"57p8CBvPOxrvyCbn6ttl5r","08","Skrillex ~ Would You Ever",4
"2rxp56vVQp1zzumJ0eHLmw","08","Coldplay ~ X&Y",4
"3AJwUDP919kvQ9QcozQPxg","08","Coldplay ~ Yellow",4
"51EC3I1nQXpec4gDk0mQyP","09","Travis Scott ~ 90210 (feat. Kacy Hill)",4
"2Fw5S2gaOSZzdN5dFoC2dj","09","Kendrick Lamar ~ A.D.H.D",4
"6Nle9hKrkL1wQpwNfEkxjh","09","Frank Ocean ~ Chanel",4
"6I6NX6tjGsxFAsIfGzY9lJ","09","J. Cole ~ Deja Vu",4
"3pXF1nA74528Edde4of9CC","09","Bryson Tiller ~ Don't",4
"7vgTNTaEz3CsBZ1N4YQalM","09","Kanye West ~ Ghost Town",4
"0DJBgBiYeSn6n1AXAkFVE8","09","Jorja Smith ~ I Am",4
"1cKHdTo9u0ZymJdPGSh6nq","09","The Weeknd ~ I Was Never There",4
"70C4NyhjD5OZUMzvWZ3njJ","09","Billy Joel ~ Piano Man",4
"6MtKObWYda2qnNIpJI21uD","09","Kid Cudi ~ Pursuit Of Happiness (Nightmare)",4
"5GG3knKdxKWrNboRijxeKF","09","Bryson Tiller ~ Run Me Dry",4
"3Uw2se3aQU1UFrpRBvBnB4","09","Kid Cudi ~ Sept. 16",4
"1cdC9TCqyLwAlsw3fVJaJS","09","Kid Cudi ~ Soundtrack 2 My Life",4
"0tkBOcK7oRVXQJY97zzSvr","09","Cage The Elephant ~ Telescope",4
"5tsI3xxDHDgzHhn30LTQNz","09","mike. ~ These Days",4
"20dP2DaMHIAmwWAbp7peSr","09","Young Thug ~ pick up the phone",4
"43PuMrRfbyyuz4QpZ3oAwN","10","Bryson Tiller ~ Exchange",4
"37ZJ0p5Jm13JPevGcx4SkF","10","Bon Jovi ~ Livin' On A Prayer",4
"6S5dMjMifQYmyTu1mX4f8P","11","Bryson Tiller ~ Blame",4
"43DHLzDkncpby82Po5jlOZ","13","Queen ~ Don't Stop Me Now",4
"16GUMo6u3D2qo9a19AkYct","13","Billy Joel ~ Movin' Out (Anthony's Song)",4
"7eqoqGkKwgOaWNNHx90uEZ","13","Frank Ocean ~ Nights",4
"7qfO0IGkZ1a2OnUOkMoR4D","14","Baby Keem ~ BUSS HER UP",4
"5WnfnSpuNEGXyEt78PBA6d","14","Dreamville ~ Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",4
"2Ch7LmS7r2Gy2kc64wv3Bz","14","The Weeknd ~ Die For You",4
"20TYNq9o5sdBAbkCWE9ih7","14","Alina Baraz ~ Electric (feat. Khalid)",4
"7cGFbx7MP0H23iHZTZpqMM","14","Logic ~ Everybody",4
"3orEOtd8CPL8GFlpRpKuoE","14","The Weeknd ~ Faith",4
"2c8sgbZoEanC3QyFNZxUcA","14","Logic ~ Flexicution",4
"2dpaYNEQHiRxtZbfNsse99","14","Marshmello ~ Happier",4
"2mxByJWOajjiVsLWjNXvDJ","14","The Beatles ~ Oh! Darling - Remastered 2009",4
"7MmG8p0F9N3C4AXdK6o6Eb","14","Calvin Harris ~ Outside (feat. Ellie Goulding)",4
"5aqUqSq0SqGBAqEn27PEzc","14","Kanye West ~ Pure Souls",4
"0rFpcfF0YfvFUYsl99Bw9d","14","Kid Cudi ~ Soundtrack 2 My Life",4
"3iVcZ5G6tvkXZkZKlMpIUs","15","Kendrick Lamar ~ Alright",4
"2zjGJ0dChMR0KxBZS15aqo","15","Mustard ~ Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",4
"7dt6x5M1jzdTEt8oCbisTK","15","Post Malone ~ Better Now",4
"7BKUWh5sdtdS17crohRe4L","15","Logic ~ Black SpiderMan",4
"4356Typ82hUiFAynbLYbPn","15","Usher ~ DJ Got Us Fallin' In Love (feat. Pitbull)",4
"0y9uTzK9cNKSAEHnpeRG8C","15","Kendrick Lamar ~ DUCKWORTH.",4
"5FEXPoPnzueFJQCPRIrC3c","15","Kid Cudi ~ Day 'N' Nite (nightmare)",4
"6eJCUG1KTH4tNSTP6B8Qri","15","Don Toliver ~ Diva",4
"3orEOtd8CPL8GFlpRpKuoE","15","The Weeknd ~ Faith",4
"343YBumqHu19cGoGARUTsd","15","Drake ~ Fake Love",4
"05KOgYg8PGeJyyWBPi5ja8","15","Drake ~ Free Smoke",4
"7BxpObs6K7Yio5lVb3sMYX","15","Lil Mosey ~ G Walk (with Chris Brown)",4
"1kPpge9JDLpcj15qgrPbYX","15","Owl City ~ Good Time",4
"6UjfByV1lDLW0SOVQA4NAi","15","Drake ~ Gyalchester",4
"58TaFP5j5i9swOf584yon2","15","Travis Scott ~ HOUSTONFORNICATION",4
"0ada5XsQGLPUVbmTCkAP49","15","Juice WRLD ~ Hate The Other Side (with Marshmello & The Kid Laroi)",4
"5GXAXm5YOmYT0kL5jHvYBt","15","The Weeknd ~ I Feel It Coming",4
"7szuecWAPwGoV1e5vGu8tl","15","The Weeknd ~ In Your Eyes",4
"2NouPVwXUlBF0wDm5bpAbp","15","Udit Narayan ~ Jaane Kyon Log Pyar",4
"6VRwEqn7BvsN0dChfDrMAf","15","6ix9ine ~ KIKA",4
"4RIl218uURN8ba6Xd6Te4n","15","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",4
"7Czm0vv2sYL5z4P51KY66e","15","Shankar-Ehsaan-Loy ~ Maahi Ve",4
"6vWEAOUSxohKxhp0K1BsxL","15","YNW Melly ~ Mixed Personalities (feat. Kanye West)",4
"0wbnC9AUenxp613TYaJsGK","15","Migos ~ Narcos",4
"5FkoSXiJPKTNyYgALRJFhD","15","Baby Keem ~ ORANGE SODA",4
"2SLwbpExuoBDZBpjfefCtV","15","The Weeknd ~ Out of Time",4
"4SCnCPOUOUXUmCX2uHb3r7","15","Bryson Tiller ~ Outta Time (feat. Drake)",4
"1000nHvUdawXuUHgBod4Wv","15","Lil Nas X ~ Panini",4
"5mCPDVBb16L4XQwDdbRUpz","15","Drake ~ Passionfruit",4
"1LmN9SSHISbtp9LoaR5ZVJ","15","Maroon 5 ~ Payphone",4
"0WSEq9Ko4kFPt8yo3ICd6T","15","Kanye West ~ Praise God",4
"0wXuerDYiBnERgIpbb3JBR","15","Childish Gambino ~ Redbone",4
"1AVm6MTy8qpaFi0gAa7Hlw","15","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",4
"4SeE2RMYotbYBtc9zQ225k","15","Selena Gomez ~ Same Old Love Remix",4
"6eSU1exzDvBEXmBRxspeh5","15","Lil Tecca ~ Shots",4
"1KuVdyg8d6NlRhbpHxg5UF","15","Cage The Elephant ~ Social Cues",4
"1YI0uK36eupTmw9F8kHysr","15","Maroon 5 ~ Sunday Morning",4
"2QjOHCTQ1Jl3zawyYOpxh6","15","The Neighbourhood ~ Sweater Weather",4
"7e89621JPkKaeDSTQ3avtg","15","Lynyrd Skynyrd ~ Sweet Home Alabama",4
"1AgSUWSzmza5jF6ER5R68v","15","Jack Harlow ~ THRU THE NIGHT (feat. Bryson Tiller)",4
"0tkBOcK7oRVXQJY97zzSvr","15","Cage The Elephant ~ Telescope",4
"4Kz4RdRCceaA9VgTqBhBfa","15","Drake ~ The Motto",4
"75JFxkI2RXiU7L9VXzMkle","15","Coldplay ~ The Scientist",4
"2dxjKgT0li4qBI3QwuN9Ih","15","Kanye West ~ Touch The Sky",4
"20MuVazoNMv6xjKPnRFOxG","15","Travis Scott ~ WAKE UP",4
"2ihL1KGMA0geIqGT5pkZzo","15","Jack Harlow ~ WARSAW (feat. 2forwOyNE)",4
"7DKS0rX27cCEPsK0R6tFWS","15","The Weeknd ~ Wasted Times",4
"3nAq2hCr1oWsIU54tS98pL","15","Kanye West ~ Waves",4
"2tO0QPdCA0jgDBshTuYYkc","15","Shaan ~ Woh Ladki Hai Kahan",4
"4LmAnpjlhWTahvRkYR8xJa","15","ScHoolboy Q ~ X (with 2 Chainz & Saudi)",4
"3Q3myFA7q4Op95DOpHplaY","15","blackbear ~ do re mi",4
"0TSyYtpSnQrLqsnbSTALTP","15","Baby Keem ~ no sense",4
"0UTyLmkQgPOEIz95OVAJTR","15","Baby Keem ~ range brothers (with Kendrick Lamar)",4
"4jtyUzZm9WLc2AdaJ1dso7","16","Drake ~ 0 To 100 / The Catch Up",4
"2zjGJ0dChMR0KxBZS15aqo","16","Mustard ~ Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",4
"7dt6x5M1jzdTEt8oCbisTK","16","Post Malone ~ Better Now",4
"6x0QNM6f0C2JEjK0hFF8Ca","16","Roddy Ricch ~ Big Stepper",4
"712uvW1Vezq8WpQi38v2L9","16","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",4
"7BKUWh5sdtdS17crohRe4L","16","Logic ~ Black SpiderMan",4
"3aBL75wBGHJnskegE9jyhb","16","Roddy Ricch ~ Boom Boom Room",4
"6BU1RZexmvJcBjgagVVt3M","16","Kendrick Lamar ~ Count Me Out",4
"15EPc80XuFrb2LmOzGjuRg","16","GoldLink ~ Crew (feat. Brent Faiyaz & Shy Glizzy)",4
"6I6NX6tjGsxFAsIfGzY9lJ","16","J. Cole ~ Deja Vu",4
"2LBqCSwhJGcFQeTHMVGwy3","16","The Weeknd ~ Die For You",4
"2g6tReTlM2Akp41g0HaeXN","16","Kendrick Lamar ~ Die Hard",4
"3FtYbEfBqAlGO46NUDQSAt","16","MGMT ~ Electric Feel",4
"43PuMrRfbyyuz4QpZ3oAwN","16","Bryson Tiller ~ Exchange",4
"08bNPGLD8AhKpnnERrAc6G","16","Marshmello ~ FRIENDS",4
"3orEOtd8CPL8GFlpRpKuoE","16","The Weeknd ~ Faith",4
"3DamFFqW32WihKkTVlwTYQ","16","Owl City ~ Fireflies",4
"0RyA3o15NOLJYtm9NlDu5c","16","A$AP Mob ~ Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",4
"3HlK8txWAdtKMrbsqX40pl","16","Mac DeMarco ~ Freaking Out the Neighborhood",4
"7AQim7LbvFVZJE3O8TYgf2","16","XXXTENTACION ~ Fuck Love (feat. Trippie Redd)",4
"7BxpObs6K7Yio5lVb3sMYX","16","Lil Mosey ~ G Walk (with Chris Brown)",4
"1Kp6WFxRzc0sRBmGSgIYat","16","Logic ~ Gang Related",4
"4xh7W7tlNMIczFhupCPniY","16","Fleetwood Mac ~ Go Your Own Way - 2004 Remaster",4
"2IRZnDFmlqMuOrYOLnZZyc","16","Meek Mill ~ Going Bad (feat. Drake)",4
"58TaFP5j5i9swOf584yon2","16","Travis Scott ~ HOUSTONFORNICATION",4
"0MsrWnxQZxPAcov7c74sSo","16","Green Day ~ Holiday / Boulevard of Broken Dreams",4
"4iz9lGMjU1lXS51oPmUmTe","16","Kanye West ~ Homecoming",4
"6QdnKD1zwEgyOWtkrdzlOF","16","The Weeknd ~ Hurt You",4
"4yoVysVzKbW0da1sayGpWp","16","Bantu ~ Jackie Chan",4
"35acXjupfWHgtchiS6yAjC","16","Kanye West ~ Jonah",4
"6PGoSes0D9eUDeeAafB2As","16","Kendrick Lamar ~ LOVE. FEAT. ZACARI.",4
"2FRnf9qhLbvw8fu4IBXx78","16","Wham! ~ Last Christmas",4
"2DQNYMRjisN3KAPj1bEwOI","16","Internet Money ~ Lemonade (feat. Gunna, Don Toliver & NAV)",4
"7iN1s7xHE4ifF5povM6A48","16","The Beatles ~ Let It Be - Remastered 2009",4
"5Gu0PDLN4YJeW75PpBSg9p","16","Hailee Steinfeld ~ Let Me Go (with Alesso, Florida Georgia Line & watt)",4
"44906V2WC6k59u06A8CO9D","16","Ellie Goulding ~ Lights - Single Version",4
"152lZdxL1OR0ZMW6KquMif","16","Khalid ~ Location",4
"1VLtjHwRWOVJiE5Py7JxoQ","16","Polo G ~ Martin & Gina",4
"4rHZZAmHpZrA3iH5zx8frV","16","Justin Timberlake ~ Mirrors",4
"6vWEAOUSxohKxhp0K1BsxL","16","YNW Melly ~ Mixed Personalities (feat. Kanye West)",4
"1QEEqeFIZktqIpPI4jSVSF","16","Boston ~ More Than a Feeling",4
"0qdQUeKVyevrbKhAo0ibxS","16","George Harrison ~ My Sweet Lord - Remastered 2014",4
"3Osd3Yf8K73aj4ySn6LrvK","16","JAY-Z ~ No Church In The Wild",4
"5FkoSXiJPKTNyYgALRJFhD","16","Baby Keem ~ ORANGE SODA",4
"2P3SLxeQHPqh8qKB6gtJY2","16","Kendrick Lamar ~ Poetic Justice",4
"4QhWbupniDd44EDtnh2bFJ","16","Frank Ocean ~ Pyramids",4
"3s4U7OHV7gnj42VV72eSZ6","16","Clean Bandit ~ Rather Be (feat. Jess Glynne)",4
"3EYOJ48Et32uATr9ZmLnAo","16","The Police ~ Roxanne",4
"3EG9FJ0ToLfgnc1IG2Z1wz","16","Tyler, The Creator ~ SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",4
"5bJ1DrEM4hNCafcDd1oxHx","16","Mac Miller ~ Self Care",4
"6gpcs5eMhJwax4mIfKDYQk","16","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",4
"1KuVdyg8d6NlRhbpHxg5UF","16","Cage The Elephant ~ Social Cues",4
"7kv7zBjMtVf0eIJle2VZxn","16","Glen Campbell ~ Southern Nights",4
"4fzsfWzRhPawzqhX8Qt9F3","16","Kanye West ~ Stronger",4
"4EpZ4eYuZOwPSSwyqpdHnJ","16","Rex Orange County ~ Sunflower",4
"26Ke3Jpz2WY7sV1Yojgz2p","16","Dizaro ~ Sunny Day",4
"3gJDgenxLephg09x86IxPs","16","Joey Bada$$ ~ TEMPTATION",4
"1zayuwd1YLZsYDArkruHdL","16","Kendrick Lamar ~ The Heart Part 4",4
"3yfqSUWxFvZELEM4PmlwIR","16","Eminem ~ The Real Slim Shady",4
"2d8JP84HNLKhmd6IYOoupQ","16","Fetty Wap ~ Trap Queen",4
"1mea3bSkSGXuIRvnydlB5b","16","Coldplay ~ Viva La Vida",4
"3nAq2hCr1oWsIU54tS98pL","16","Kanye West ~ Waves",4
"7Ks4VCY1wFebnOdJrM13t6","16","Kendrick Lamar ~ Wesley's Theory",4
"2tO0QPdCA0jgDBshTuYYkc","16","Shaan ~ Woh Ladki Hai Kahan",4
"7wdzLe2Gsx1RGqbvYZHASz","16","Kendrick Lamar ~ i",4
"02rdXe0KhMe8p6ZHzYtuw0","16","Baby Keem ~ lost souls (with Brent Faiyaz)",4
"0TSyYtpSnQrLqsnbSTALTP","16","Baby Keem ~ no sense",4
"0UTyLmkQgPOEIz95OVAJTR","16","Baby Keem ~ range brothers (with Kendrick Lamar)",4
"0uxSUdBrJy9Un0EYoBowng","17","Lil Uzi Vert ~ 20 Min",4
"1D2L6MefbXon28PzIk9I3r","17","Post Malone ~ 92 Explorer",4
"2Z8cY4QpZTFUZxCQCpvNe1","17","The Beatles ~ All You Need Is Love - Remastered 2009",4
"6b5P51m8xx2XA6U7sdNZ5E","17","The Weeknd ~ Alone Again",4
"2cYqizR4lgvp4Qu6IQ3qGN","17","Travis Scott ~ BUTTERFLY EFFECT",4
"2VmB1rF9FtfKUmFHDVnq8Q","17","The Beatles ~ Baby It's You - Remastered 2009",4
"6xagjcywpcyNFghafZPQJv","17","Miguel ~ Banana Clip",4
"2fQrGHiQOvpL9UgPvtYy6G","17","21 Savage ~ Bank Account",4
"6eL1ncVDtQHgSm3E288TS7","17","Vince Staples ~ Big Fish",4
"712uvW1Vezq8WpQi38v2L9","17","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",4
"3aBL75wBGHJnskegE9jyhb","17","Roddy Ricch ~ Boom Boom Room",4
"41pFyxOpS119Pb8JEzhx0w","17","Green Day ~ Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",4
"3sNVsP50132BTNlImLx70i","17","Kanye West ~ Bound 2",4
"2fXwCWkh6YG5zU1IyvQrbs","17","SZA ~ Broken Clocks",4
"6FBzhcfgGacfXF3AmtfEaX","17","Steve Lacy ~ C U Girl",4
"4UQMOPSUVJVicIQzjAcRRZ","17","Kanye West ~ Champion",4
"21jGcNKet2qwijlDFuPiPb","17","Post Malone ~ Circles",4
"6FE2iI43OZnszFLuLtvvmg","17","MKTO ~ Classic",4
"4pM4yFNLj3pTiNXOZsWYxf","17","Mustard ~ Dangerous World (feat. Travis Scott & YG)",4
"5FEXPoPnzueFJQCPRIrC3c","17","Kid Cudi ~ Day 'N' Nite (nightmare)",4
"2Ch7LmS7r2Gy2kc64wv3Bz","17","The Weeknd ~ Die For You",4
"1EaKU4dMbesXXd3BrLCtYG","17","Kendrick Lamar ~ ELEMENT.",4
"3FtYbEfBqAlGO46NUDQSAt","17","MGMT ~ Electric Feel",4
"3GVkPk8mqxz0itaAriG1L7","17","XXXTENTACION ~ Everybody Dies In Their Nightmares",4
"19a3JfW8BQwqHWUMbcqSx8","17","Kanye West ~ Famous",4
"28qA8y1sz0FTuSapsCxNOG","17","Kendrick Lamar ~ Father Time (feat. Sampha)",4
"75izAeHlGuOgA865CFDyIv","17","Kendrick Lamar ~ For Free? - Interlude",4
"0RyA3o15NOLJYtm9NlDu5c","17","A$AP Mob ~ Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",4
"7vgTNTaEz3CsBZ1N4YQalM","17","Kanye West ~ Ghost Town",4
"3atCD3dVosUsd3KM2yzfeC","17","Logic ~ Grandpa's Space Ship",4
"0TCnOEVeLQMXOUrpPlM7uY","17","Rae Sremmurd ~ Guatemala - From Swaecation",4
"560zE7eP6taPhWFErzRFD3","17","Jon Bellion ~ Guillotine",4
"7zJld1LpGmLsPt8IGOc0KL","17","Jack Harlow ~ HEAVY HITTER",4
"58TaFP5j5i9swOf584yon2","17","Travis Scott ~ HOUSTONFORNICATION",4
"2GCFcbxm61rSA8gzsDk6NJ","17","Queen ~ Hammer To Fall",4
"0ada5XsQGLPUVbmTCkAP49","17","Juice WRLD ~ Hate The Other Side (with Marshmello & The Kid Laroi)",4
"6LxSe8YmdPxy095Ux6znaQ","17","Drake ~ Headlines",4
"4EWCNWgDS8707fNSZ1oaA5","17","Kanye West ~ Heartless",4
"6dGnYIeXmHdcikdzNNDMm2","17","The Beatles ~ Here Comes The Sun - Remastered 2009",4
"0MsrWnxQZxPAcov7c74sSo","17","Green Day ~ Holiday / Boulevard of Broken Dreams",4
"40riOy7x9W7GXjyGp4pjAv","17","Eagles ~ Hotel California - 2013 Remaster",4
"4oFtLSgHyZPNYDCcANhTnO","17","Kendrick Lamar ~ Institutionalized",4
"2oSpQ7QtIKTNFfA08Cy0ku","17","R.E.M. ~ It's The End Of The World As We Know It (And I Feel Fine)",4
"2SAqBLGA283SUiwJ3xOUVI","17","Drake ~ Laugh Now Cry Later (feat. Lil Durk)",4
"3oDkdAySo1VQQG0ptV7uwa","17","Juice WRLD ~ Lean Wit Me",4
"1STAWoWHYJh2UVUx41pYMD","17","Coldplay ~ Lost!",4
"0q75NwOoFiARAVp4EXU4Bs","17","SZA ~ Love Galore (feat. Travis Scott)",4
"7tGlzXJv6GD5e5qlu5YmDg","17","Lil Wayne ~ Love Me",4
"5VSCgNlSmTV2Yq5lB40Eaw","17","John Newman ~ Love Me Again",4
"50kpGaPAhYJ3sGmk6vplg0","17","Justin Bieber ~ Love Yourself",4
"0s3nnoMeVWz3989MkNQiRf","17","Juice WRLD ~ Lucid Dreams",4
"0LcsvJQSFIQo3RjNhPcYqT","17","Jack Harlow ~ Luv Is Dro (feat. Static Major & Bryson Tiller)",4
"2BITQ360Knh6qNAOqR7Dyq","17","Trippie Redd ~ Miss The Rage (feat. Playboi Carti)",4
"0dbTQYW3Ad1FTzIA9t90E8","17","Lil Wayne ~ Mona Lisa (feat. Kendrick Lamar)",4
"4PwwyZBEkHcm4OTJThCzXi","17","Fitz and The Tantrums ~ Moneygrabber",4
"1QEEqeFIZktqIpPI4jSVSF","17","Boston ~ More Than a Feeling",4
"6Knv6wdA0luoMUuuoYi2i1","17","Flo Rida ~ My House",4
"0zLClc0emc6qUeV1p5nc99","17","Kanye West ~ No More Parties In LA",4
"6ukXwaLZoMjeqA98ZdKLtq","17","Jack Harlow ~ OUT FRONT",4
"2rMFawCg4BW65jzbwztXAV","17","Travis Scott ~ Oh My Dis Side (feat. Quavo)",4
"2mxByJWOajjiVsLWjNXvDJ","17","The Beatles ~ Oh! Darling - Remastered 2009",4
"2AYEOC02WLhUiOoaig2SEH","17","Fitz and The Tantrums ~ Out of My League",4
"2SLwbpExuoBDZBpjfefCtV","17","The Weeknd ~ Out of Time",4
"7MmG8p0F9N3C4AXdK6o6Eb","17","Calvin Harris ~ Outside (feat. Ellie Goulding)",4
"4Hi4e6G8gvKgbYujB3J4yX","17","Logic ~ Pretty Young Girl",4
"3s4U7OHV7gnj42VV72eSZ6","17","Clean Bandit ~ Rather Be (feat. Jess Glynne)",4
"5QO79kh1waicV47BqGRL3g","17","The Weeknd ~ Save Your Tears",4
"7KA4W4McWYRpgf0fWsJZWB","17","Tyler, The Creator ~ See You Again (feat. Kali Uchis)",4
"7A20WnLkjtZU2d7hIB6Ziu","17","Roddy Ricch ~ Start Wit Me (feat. Gunna)",4
"4fzsfWzRhPawzqhX8Qt9F3","17","Kanye West ~ Stronger",4
"7Feaw9WAEREY0DUOSXJLOM","17","Martin Garrix ~ Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)",4
"1wJRveJZLSb1rjhnUHQiv6","17","A Boogie Wit da Hoodie ~ Swervin (feat. 6ix9ine)",4
"66urf1ZXFy4qVKdNqcdbaZ","17","Logic ~ Till The End",4
"6Iw6fQVKZi0fWtEQBrTFcP","17","Bryson Tiller ~ Timeless Interlude",4
"2d8JP84HNLKhmd6IYOoupQ","17","Fetty Wap ~ Trap Queen",4
"6HfOzLLjsaXsehIFEsrxTk","17","Young Money ~ Trophies",4
"3OaunNUlXXs5e2PXtNAzzG","17","RL Grime ~ UCLA",4
"3d9DChrdc6BOeFsbrZ3Is0","17","Red Hot Chili Peppers ~ Under the Bridge",4
"3B54sVLJ402zGa6Xm4YGNe","17","French Montana ~ Unforgettable",4
"3nAq2hCr1oWsIU54tS98pL","17","Kanye West ~ Waves",4
"39qRdHcl2tizWbzlM9kUlN","17","Coldplay ~ What If",4
"6mFkJmJqdDVQ1REhVfGgd1","17","Pink Floyd ~ Wish You Were Here",4
"1W4qc7UnAuRmT93W8Ad1t1","17","Joey Bada$$ ~ World Domination",4
"4LmAnpjlhWTahvRkYR8xJa","17","ScHoolboy Q ~ X (with 2 Chainz & Saudi)",4
"7GX5flRQZVHRAGd6B4TmDO","17","Lil Uzi Vert ~ XO Tour Llif3",4
"6G0FACzGN80Dj2v4ass5rq","17","iann dior ~ gone girl",4
"2cDCojn6uIBM6A5xTAbl3H","17","Kendrick Lamar ~ m.A.A.d city",4
"1bxEpNR75Hq3T2oF9AZjt8","17","Kendrick Lamar ~ u",4
"1cZlBZwnwGPtYeRIeQcoFh","17","Travis Scott ~ wonderful",4
"1D2L6MefbXon28PzIk9I3r","18","Post Malone ~ 92 Explorer",4
"4Qd0ojqwezaDyHpZWlhQt5","18","The Beatles ~ A Day In The Life",4
"7lL3MvFWFFSD25pBz72Agj","18","J. Cole ~ A Tale of 2 Citiez",4
"4MXhiYIRDMGAuvZc5IFTwC","18","Travis Scott ~ ASTROTHUNDER",4
"22L7bfCiAkJo5xGSQgmiIO","18","Kanye West ~ All Of The Lights",4
"2BULAwmRpScmZE7YOF07e5","18","Lil Tecca ~ Amigo",4
"7BKUWh5sdtdS17crohRe4L","18","Logic ~ Black SpiderMan",4
"5GorCbAP4aL0EJ16frG2hd","18","Green Day ~ Boulevard of Broken Dreams",4
"3sNVsP50132BTNlImLx70i","18","Kanye West ~ Bound 2",4
"76hfruVvmfQbw0eYn1nmeC","18","DNCE ~ Cake By The Ocean",4
"09mEdoA6zrmBPgTEN5qXmN","18","The Weeknd ~ Call Out My Name",4
"0Li1OuXXfi7950ilZUFGkF","18","Don Toliver ~ Cardigan",4
"6Nle9hKrkL1wQpwNfEkxjh","18","Frank Ocean ~ Chanel",4
"2xypqRTnVOL7MjMJ6B79au","18","Don Toliver ~ Clap - From Road To Fast 9 Mixtape",4
"5WnfnSpuNEGXyEt78PBA6d","18","Dreamville ~ Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",4
"4pM4yFNLj3pTiNXOZsWYxf","18","Mustard ~ Dangerous World (feat. Travis Scott & YG)",4
"2a1o6ZejUi8U3wzzOtCOYw","18","Don Omar ~ Danza Kuduro",4
"4bHsxqR3GMrXTxEPLuK5ue","18","Journey ~ Don't Stop Believin'",4
