"Song","Artist","Plays","First Listen","ID"
"I Will Survive - 1981 Re-recording","Gloria Gaynor",21,"2019-06-21","7DD1ojeTUwnW65g5QuZw7X"
"Mirrors - Radio Edit","Justin Timberlake",21,"2021-02-16","6ToFxXRBtl5TJFEyIoYK3f"
"Molly Girl","Lil Tecca",21,"2019-11-09","2SFaHGfSeOYBA0foNEVlIY"
"Money In The Grave (Drake ft. Rick Ross)","Drake",21,"2019-08-08","5ry2OE6R2zPQFDO85XkgRb"
"Next To You","Bryson Tiller",21,"2020-10-02","2SSyJ6hTS0JeHTg63wVDZ7"
"No Curtain Call","Maroon 5",21,"2019-02-01","3Xn9RDEH7KCfA6xpTMCvxf"
"Old Town Road","Lil Nas X",21,"2019-03-25","53CJANUxooaqGOtdsBTh7O"
"Picture Me Rollin' (ft. Danny Boy, CPO, Big Syke)","2Pac",21,"2022-02-21","1zB0kXKLQr7tYifth69jlG"
"Retro (Rough)","Childish Gambino",21,"2022-01-21","1nRTH500HbZX8PYwT4ZMby"
"Rolex","Ayo & Teo",21,"2017-07-17","0pSBuHjILhNEo55xK1zrRt"
"Something Just Like This","The Chainsmokers",21,"2017-09-13","6RUKPb4LETWmmr3iAEQktW"
"Successful (feat. Trey Songz & Lil Wayne)","Drake",21,"2020-05-06","6NwhtCYkfwWlcR62Ac4E7y"
"The City","Veorra",21,"2020-09-25","3Rpl6yBjkVFgaYmw9HKqMu"
"The Pale Moonlight","Kid Cudi",21,"2020-12-11","4EjbAh7YHU3VARkfkamZ8R"
"You Can't Always Get What You Want","The Rolling Stones",21,"2016-04-20","6lFZbCc7pn6Lme1NP7qQqQ"
"do re mi (feat. Gucci Mane)","blackbear",21,"2017-09-05","53mrVsi49rLHIaKBiSvElG"
"A Milli","Lil Wayne",20,"2017-12-14","6ScJMrlpiLfZUGtWp4QIVt"
"Always Forever","Bryson Tiller",20,"2020-10-02","1LV5cAo02H8h5YlZNcjULM"
"Closer","The Chainsmokers",20,"2017-03-28","7BKLCZ1jbUBVqRi2FVlTVw"
"Colors - Coca-ColaR Anthem, 2018 FIFA World CupTM","Jason Derulo",20,"2020-01-17","7wD6iRghe6SnKHkvHqpnC5"
"Dive","Kid Cudi",20,"2020-12-11","7Hc3YL8oDiAzbiAW32KXrw"
"Down For Me (feat. 24hrs)","G-Eazy",20,"2018-06-24","3sz2fvkHUhBip8r9i8HqeV"
"Dreams - 2004 Remaster","Fleetwood Mac",20,"2021-04-03","0ofHAoxe9vBkTCp2UQIavz"
"GATTI","JACKBOYS",20,"2020-08-24","40mjsnRjCpycdUw3xhS20g"
"Garden Shed (feat. Estelle)","Tyler, The Creator",20,"2020-01-04","6ACiYjq5Q7e6BlhZEHz7cd"
"Gravity (feat. Tyler, The Creator)","Brent Faiyaz",20,"2022-03-22","6u3CPnFMKANYgfdiifFOiJ"
"Heaven On Earth","Kid Cudi",20,"2020-12-11","2koUj1Fn5TKFEkChSmBPIb"
"How Much A Dollar Cost","Kendrick Lamar",20,"2020-08-25","4tQcyj5488alHT1ZgFduzn"
"Hymn for the Weekend","Coldplay",20,"2016-04-19","3RiPr603aXAoi4GHyXx0uy"
"Indica Badu","Logic",20,"2018-03-09","0jqBo5RYn008f4ZY8kPewW"
"Inhale","Bryson Tiller",20,"2020-10-02","0ycIrEpkyb4lrqE7M1emju"
"Institutionalized","Kendrick Lamar",20,"2022-02-14","4oFtLSgHyZPNYDCcANhTnO"
"Is This The World We Created - Live at Wembley '86","Queen",20,"2019-01-24","0K9sZNhqS5GLJ1DlDanS4f"
"NEVER LEFT","Lil Tecca",20,"2021-06-15","21UkXrc9kD48rNpTMI2ecz"
"Off The Grid","Kanye West",20,"2021-08-29","6LNoArVBBVZzUTUiAX2aKO"
"Plug Walk","Rich The Kid",20,"2018-04-22","1ZAyjvIk9YiD76yYy0TEG6"
"Power Trip (feat. Miguel)","J. Cole",20,"2022-07-26","2uwnP6tZVVmTovzX5ELooy"
"Rockstar Knights (with Trippie Redd)","Kid Cudi",20,"2020-12-11","4J9SI7do4KOEsCexqEbjmR"
"Same Old Love Remix","Selena Gomez",20,"2022-02-28","4SeE2RMYotbYBtc9zQ225k"
"Shotta Flow (Feat. Blueface) [Remix]","NLE Choppa",20,"2019-09-30","67XyC1GdSkKb9sbRRkUDXS"
"The Thrill","Wiz Khalifa",20,"2021-01-11","4wqzOaLxiCRy2Et8tRyNSX"
"The Town","The Weeknd",20,"2020-07-12","3RB6zxrgPQBUxpTtoMW60r"
"Ticket To Ride - Remastered 2009","The Beatles",20,"2018-12-12","7CZiDzGVjUssMSOXrDNYHL"
"Vaiven","Daddy Yankee",20,"2016-04-22","4gv9eyEf7cXViNTBXS2g5C"
"Waves","Luna Shadows",20,"2020-09-21","74s45yD3e8iEU7KIsHnyCG"
"4 Da Kidz","Kid Cudi",19,"2020-12-11","2ZDRkJrKbceJRgLKkuex14"
"Ashin' Kusher","Kid Cudi",19,"2020-11-10","6GSMozgAebBmuM2hCV15H3"
"Fight Night","Migos",19,"2018-12-05","2n5gVJ9fzeX2SSWlLQuyS9"
"Finesse","Bruno Mars",19,"2018-05-08","5XMkENs3GfeRza8MfVAhjK"
"Here Comes The Sun - 2019 Mix","The Beatles",19,"2020-11-22","3CPFHaVEHkkH26hAEPgMMp"
"Hey Ya!","Outkast",19,"2020-06-09","3AszgPDZd9q0DpDFt4HFBy"
"I Miss You (feat. Julia Michaels)","Clean Bandit",19,"2017-11-12","2xmrfQpmS2iJExTlklLoAL"
"I Need Your Love (feat. Ellie Goulding)","Calvin Harris",19,"2020-01-14","05SBRd4fXgn8FX7bf8BCAE"
"IV. Sweatpants","Childish Gambino",19,"2017-11-19","2rmq49FcJ4U3wh1Z7C9UxE"
"Kashmir - 1990 Remaster","Led Zeppelin",19,"2018-06-15","2nVHqZbOGkKWzlcy1aMbE7"
"Live in the Moment","Portugal. The Man",19,"2021-02-15","60eOMEt3WNVX1m1jmApmnX"
"Moneygrabber","Fitz and The Tantrums",19,"2021-06-20","4PwwyZBEkHcm4OTJThCzXi"
"NC-17","Travis Scott",19,"2018-08-03","6BJbOXDlgVAXSaq6wYFYT2"
"Outta Time (feat. Drake)","Bryson Tiller",19,"2020-10-02","4SCnCPOUOUXUmCX2uHb3r7"
"Spice Girl","Amine",19,"2017-10-23","4HW5kSQ8M2IQWZhSxERvla"
"Walk in the Park","Beach House",19,"2022-01-22","3eV6uC3SiNmnGkI2H9VqHV"
"Wish You Were Here","Pink Floyd",19,"2018-09-10","6mFkJmJqdDVQ1REhVfGgd1"
"Yuck","Logic",19,"2018-03-09","0D5CXSUx8GOCHSY8KWgi9h"
"idontwannabeyouanymore","Billie Eilish",19,"2019-12-19","41zXlQxzTi6cGAjpOXyLYH"
"issues","Baby Keem",19,"2021-09-10","2emAwdap7qy3QEMEeDjQ42"
"rockstar","Post Malone",19,"2017-10-15","1OmcAT5Y8eg5bUPv9qJT4R"
"untitled 02 | 06.23.2014.","Kendrick Lamar",19,"2019-10-25","3I0FBDc1c1BLNtXWKVjmFg"
"1 AM","Meek Mill",18,"2019-01-15","6Rtug7pmJtXarD0fTtRlt0"
"24K Magic","Bruno Mars",18,"2017-05-25","6b8Be6ljOzmkOmFslEb23P"
"A Kind Of Magic - Remastered 2011","Queen",18,"2019-01-25","1LFK84nUerBbYfFd1LmnTm"
"Ain't No Mountain High Enough","Marvin Gaye",18,"2019-07-20","7tqhbajSfrz2F7E1Z75ASX"
"Alley Oop (feat. Lil Baby)","Yung Gravy",18,"2019-03-22","2GyHLJ238fZx2QkQO9v7nV"
"Anybody (feat. Nicki Minaj)","Young Thug",18,"2019-01-12","5I30ByMf5nhgbSokY1EZiN"
"Ballad of a Badman","Tory Lanez",18,"2022-01-18","2PLOCIYlFr8XxNsz0Lgs4l"
"Best You Had","Don Toliver",18,"2020-10-13","4k7dYdLGhJuUjaeEQB5hcA"
"Canceled","Bryson Tiller",18,"2019-12-05","3TOfcOKNuu6ZPZXJie5msH"
"Crazy Train","Ozzy Osbourne",18,"2019-01-28","7ACxUo21jtTHzy7ZEV56vU"
"Drama (feat. Drake)","Roy Woods",18,"2020-06-20","0PXp9QxBfSKGGpWUNaws2X"
"Free Bird","Lynyrd Skynyrd",18,"2018-11-28","5EWPGh7jbTNO2wakv8LjUI"
"Hello, Goodbye - Remastered 2009","The Beatles",18,"2017-09-02","0vZ97gHhemKm6c64hTfJNA"
"I Got 5 On It","Luniz",18,"2022-02-14","4IYKjN1DrYzxKXt0umJqsG"
"Location","Playboi Carti",18,"2020-08-15","3yk7PJnryiJ8mAPqsrujzf"
"Loft Music","The Weeknd",18,"2020-02-27","7xqANDRz8JFxkwfY65WISy"
"Lose Yourself","Eminem",18,"2017-09-16","5Z01UMMf7V1o0MzF86s6WJ"
"Lost in the Fire (feat. The Weeknd)","Gesaffelstein",18,"2019-12-20","2vXKRlJBXyOcvZYTdNeckS"
"MAGIC","Vince Staples",18,"2022-06-12","7jN5Abri3a1crehbnlWa1F"
"MY EX","Baby Keem",18,"2021-03-15","5Yfy4sbXzwFRe4gxrV2TAS"
"Make Luv","Brent Faiyaz",18,"2020-11-22","2CInzVilMduj9L8dDXwyUA"
"Nikes","Frank Ocean",18,"2020-08-25","19YKaevk2bce4odJkP5L22"
"Odyssey","No Wyld",18,"2016-04-25","1S5ZWgIiEUvJ2k8jYYpWkw"
"Route 66 (feat. EST Gee)","Jack Harlow",18,"2021-06-09","5faz5WYRJdRDiCa42DSgHR"
"Savior - Interlude","Kendrick Lamar",18,"2022-05-13","5G4uLkFKdEZLcuNyeomQmE"
"Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009","The Beatles",18,"2018-08-29","4fUKE8EULjQdHF4zb0M8FO"
"Time","Pink Floyd",18,"2018-12-03","3TO7bbrUKrOSPGRTB5MeCz"
"WHATS POPPIN","Jack Harlow",18,"2020-03-03","3Q6F8RByyhRTJpRtZLY3cg"
"beibs in the trap","Travis Scott",18,"2018-01-24","0ESJlaM8CE1jRWaNtwSNj8"
"durag activity (with Travis Scott)","Baby Keem",18,"2021-04-30","4JJcP0Rv9AgyPD6ZGaC8EE"
"love.","Kid Cudi",18,"2022-07-08","5XFoaqV1Z8XaLJidchVWhh"
"$ave Dat Money (feat. Fetty Wap & Rich Homie Quan)","Lil Dicky",17,"2017-06-19","6AoYWCzsDls6c61Zp5qTuU"
"Best Day Of My Life","American Authors",17,"2017-10-28","5Hroj5K7vLpIG4FNCRIjbP"
"Born in the U.S.A.","Bruce Springsteen",17,"2019-10-19","0dOg1ySSI7NkpAe89Zo0b9"
"Crazy Little Thing Called Love - Remastered 2011","Queen",17,"2017-10-16","35ItUJlMtjOQW3SSiTCrrw"
"Electroman (feat. T-Pain) - Clean Radio Edit","Benny Benassi",17,"2016-04-19","3fkzH9bTGZfd2UMNajYe1q"
"Face Of My City (feat. Lil Baby)","Jack Harlow",17,"2020-12-11","6MDdceLYec4AxohmorE4vH"
"Fade Away","Logic",17,"2017-08-04","4QRWA5UqYU1st9aO0UfxOj"
"For Free? - Interlude","Kendrick Lamar",17,"2018-03-23","75izAeHlGuOgA865CFDyIv"
"Homemade Dynamite","Lorde",17,"2021-12-02","02oAUzv4M0ItuTDy2RT3IT"
"I Love the Way","Gabriel Antonio",17,"2016-04-21","23BVgv7HIJkpSkdhjd4Z7t"
"ITACHI (feat. midwxst)","whiterosemoxie",17,"2022-03-23","1YDBmlHtea3GYY8xP1oY2a"
"Intro","Meek Mill",17,"2018-12-13","3EQ9QP2E7wjYQba8OSPBst"
"Keep Doing What You're Doing","Bryson Tiller",17,"2020-10-02","1MpQyTgfVMpUOnwKMTSMzu"
"Keep Your Head Up","Andy Grammer",17,"2021-06-11","4Jz4bjXeiF2SXVj9P4YfY5"
"Lord I Know","Kid Cudi",17,"2020-12-11","7f2voPcnDEAzX4yB8SLnU2"
"Mood Swings (feat. Lil Tjay)","Pop Smoke",17,"2021-05-18","5rZlwNFl01HqLWBQGryKSm"
"One Dance","Drake",17,"2017-05-01","1zi7xx7UVEFkmKfv06H8x0"
"Overtime","Bryson Tiller",17,"2020-10-20","0tVMy3m4THUZ2kbA3m6lAG"
"Panama - 2015 Remaster","Van Halen",17,"2019-01-09","05RgAMGypEvqhNs5hPCbMS"
"Pump It Up","Endor",17,"2021-09-05","4tcPIwy0UvLYjhXLrMyx89"
"Put Me on Somethin'","P-Lo",17,"2020-09-28","4uuB4d5HBZauH7XV0rtlAs"
"Rain","Aitch",17,"2020-07-09","3WgEwAp8HIMNCqkA3gpRqb"
"SKYBOX","Gunna",17,"2020-07-23","7GwYENSg87oERcW0Wacd6m"
"STATS","Baby Keem",17,"2021-04-29","0w6webWdhjRKdqJ3DeGgM1"
"Scream & Shout","will.i.am",17,"2019-09-20","2iJuuzV8P9Yz0VSurttIV5"
"Silver Soul","Beach House",17,"2022-03-15","2LZ2CNbcbJrwh53pitRgom"
"Someone Like You","Adele",17,"2017-10-28","4kflIGfjdZJW4ot2ioixTB"
"Sorry Not Sorry","Demi Lovato",17,"2017-10-20","3Du2K5dLzmduCNp6uwuaL0"
"Take on Me","a-ha",17,"2019-01-15","2WfaOiMkCvy7F5fcp2zZ8L"
"Talk No More","Don Toliver",17,"2020-10-13","0TBI2aZeFxIIsmvKiptYey"
"The Motion","Drake",17,"2022-07-28","0Tacxc5lDJ8LwiO1pWNSl8"
"What A Wonderful World","Louis Armstrong",17,"2019-04-23","29U7stRjqHU6rMiS8BfaI9"
"1 Thot 2 Thot Red Thot Blue Thot","Yung Gravy",16,"2018-02-19","6d8MHAb3LSuAz42yyDM4q1"
"911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)","Tyler, The Creator",16,"2017-07-28","4bEcoz1OcfMgUbp2ft8ieQ"
"Africa","TOTO",16,"2017-10-15","28o8m1o9RGtySbmQJtAvym"
"Back Up (feat. Wiz Khalifa)","Don Toliver",16,"2020-09-16","6OGsUPdeKbO1I7E1AnW8RF"
"Boogie Wonderland","Earth, Wind & Fire",16,"2021-10-28","6ztstiyZL6FXzh4aG46ZPD"
"Come As You Are","Nirvana",16,"2018-11-26","4P5KoWXOxwuobLmHXLMobV"
"Don't Stop Me Now - Remastered 2011","Queen",16,"2018-11-28","7hQJA50XrCWABAu5v6QZ4i"
"Drip Too Hard","Lil Baby",16,"2018-10-30","1BxkZE73h9BN3qwuA15TA3"
"Dynamite","Taio Cruz",16,"2017-09-10","1DqdF42leyFIzqNDv9CjId"
"Everything I Am","Kanye West",16,"2019-09-09","0NrtwAmRAdLxua31SzHvXr"
"Flare - Orginal Mix","Dannic",16,"2016-04-21","4FNjeBwD1xWxMPi3H5G5lb"
"I Get the Bag (feat. Migos)","Gucci Mane",16,"2018-01-15","1XRgIKC5TPwo7nWGyKqgG0"
"Kevin's Heart","J. Cole",16,"2018-06-19","6tZ3b7ik1QDXFAZlXib0YZ"
"Life Is Good (feat. Drake)","Future",16,"2020-01-22","5yY9lUy8nbvjM1Uyo1Uqoc"
"Privilege","The Weeknd",16,"2018-03-31","0Nwar8rweBUyfyuoyjjUvk"
"Remote Control","Kanye West",16,"2021-08-29","45N9i9QraLWD6GW7xBqxnx"
"Ride","Twenty One Pilots",16,"2019-09-23","2Z8WuEywRWYTKe1NybPQEW"
"Secrets","Veorra",16,"2020-09-20","2IqjGuO7ksImDwt5OxFhZ1"
"Set Free","Veorra",16,"2020-09-22","6NijhaDhaxRXhzjwP3cQiG"
"Sure Thing","Miguel",16,"2020-11-22","0JXXNGljqupsJaZsgSbMZV"
"Taking A Walk","Trippie Redd",16,"2019-12-28","4mHgYpuGHu99Mw69E83CP2"
"Thinkin Bout You","Frank Ocean",16,"2017-09-13","7DfFc7a6Rwfi3YQMRbDMau"
"Under The Sun (with J. Cole & Lute feat. DaBaby)","Dreamville",16,"2019-12-28","6MF4tRr5lU8qok8IKaFOBE"
"WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)","Tyler, The Creator",16,"2021-06-30","5B0kgjHULYJhAQkK5XsMoC"
"Wavin' Flag - Coca-ColaR Celebration Mix","K'NAAN",16,"2020-03-18","02WDuAXXKumemrvsmrVBvH"
"Zoobi Doobi","Sonu Nigam",16,"2019-07-05","5Sb1gWmNRelFDAMb6eiriW"
"too easy","Gunna",16,"2022-03-10","4eL3XeuGaEoVT8ttDh3hwY"
"10 Mile Stereo","Beach House",15,"2022-03-16","6V1Ha54suZAAoH9vuKznS6"
"Ayo For Yayo","Andre Nickatina",15,"2022-02-14","3k8zx0tFrsWAvVHXeCBX2r"
"Babydoll","Dominic Fike",15,"2022-01-26","7yNf9YjeO5JXUE3JEBgnYc"
"Bad Moon Rising","Creedence Clearwater Revival",15,"2019-01-28","20OFwXhEXf12DzwXmaV7fj"
"Bewafa","Imran Khan",15,"2020-07-13","4FcknXDJ8yW2QYUl0cm6uJ"
"Black & Chinese","Huncho Jack",15,"2018-02-07","628Ueb4sRiXApObhcU9iPU"
"Broken Clocks","SZA",15,"2021-06-19","2fXwCWkh6YG5zU1IyvQrbs"
"Call Me Maybe","Carly Rae Jepsen",15,"2019-08-02","3TGRqZ0a2l1LRblBkJoaDx"
"Caroline","Amine",15,"2019-12-12","5hTpBe8h35rJ67eAWHQsJx"
"Disturbia","Rihanna",15,"2022-02-28","2VOomzT6VavJOGBeySqaMc"
"Evil Woman","Electric Light Orchestra",15,"2020-02-16","777NOXupZkFdg8zlPMoVqc"
"First Day Out","Tee Grizzley",15,"2017-05-20","3muBQDekYAg7jm6hDu6R0Z"
"House Of The Rising Sun","The Animals",15,"2018-10-02","7BY005dacJkbO6EPiOh2wb"
"I'll Be Missing You (feat. 112)","Diddy",15,"2018-09-26","3QHONiXGMGU3z68mQInncF"
"Love Sosa","Chief Keef",15,"2017-06-19","4IowQDUOzUvNtp72HMDcKO"
"Moonlight","XXXTENTACION",15,"2021-08-04","0JP9xo3adEtGSdUEISiszL"
"Nonstop","Drake",15,"2018-06-29","0TlLq3lA83rQOYtrqBqSct"
"Noticed","Lil Mosey",15,"2018-10-25","6JQvHMSaR8flFsN53ypOfP"
"On My Mind (feat. Pusha T)","Moxie Raia",15,"2016-04-18","6Q97WUFu7QrLr85Nct7iOT"
"PRBLMS","6LACK",15,"2018-03-27","4AtZRwSR8BOTTQg5ihSggt"
"Pissy Codeine","Blaccmass",15,"2020-12-08","7JP9AdrfI6SHAmylO3i8l4"
"Poke It Out (with Nicki Minaj)","Playboi Carti",15,"2021-06-24","2rPSFKzGeqUWwfcCFVkkq3"
"Prospect (ft. Lil Baby)","iann dior",15,"2021-06-10","4iHSE5R1U8jf84tRn52xRt"
"Rambo","Bryson Tiller",15,"2020-10-20","5RqsqQU0erB0OgLbwem6pU"
"Rich Spirit","Kendrick Lamar",15,"2022-05-13","6kYGOFNUMxpab09L5Ukoke"
"Self Righteous","Bryson Tiller",15,"2020-09-25","4w9dTbEcJx8uBTxGvUYC0h"
"Starships","Nicki Minaj",15,"2017-09-05","59RSrxkSKSixEWBAIvE5Wa"
"Still D.R.E.","Dr. Dre",15,"2017-09-05","503OTo2dSqe7qk76rgsbep"
"Whenever, Wherever","Shakira",15,"2016-04-27","2lnzGkdtDj5mtlcOW2yRtG"
"Your Love","The Outfield",15,"2022-07-08","5dRQUolXAVX3BbCiIxmSsf"
"'87 Stingray","Tory Lanez",14,"2022-01-18","17sPXQa8bT24ToCYHXuQXI"
"(I Can't Get No) Satisfaction - Mono Version","The Rolling Stones",14,"2019-01-15","2PzU4IB8Dr6mxV3lHuaG34"
"93 'Til Infinity","Souls Of Mischief",14,"2022-07-18","0PV1TFUMTBrDETzW6KQulB"
"Again","Fetty Wap",14,"2022-01-23","3ESSGgWzRf1xvP7G5hHMhB"
"Baby","Logic",14,"2019-03-27","4NQNuItFMPClEJNCceGdF3"
"Blood On The Leaves","Kanye West",14,"2019-09-06","42GcjriRK6srwHkfbkBqVl"
"Bonfire","Childish Gambino",14,"2017-07-17","4zGvb8hxGLB2jEPRFiRRqw"
"Complexion (A Zulu Love)","Kendrick Lamar",14,"2022-04-20","72hFOhhhnOJZnnp6uVOgPn"
"DOLLAZ ON MY HEAD (feat. Young Thug)","Gunna",14,"2020-07-09","1KdPbQcbJfTn56KaGXtb4Z"
"Faucet Failure","Ski Mask The Slump God",14,"2019-08-22","1ThmUihH9dF8EV08ku5AXN"
"Godzilla (feat. Juice WRLD)","Eminem",14,"2020-01-17","7FIWs0pqAYbP91WWM0vlTQ"
"Highway to Hell","AC/DC",14,"2017-09-22","2zYzyRzz6pRmhPzyfMEC8s"
"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",14,"2019-12-16","4ea9w8c4ROqiZpJVhfBA3m"
"I Want You","Marvin Gaye",14,"2022-08-05","2gmWJA9oF4GD2Vw5QoRqu1"
"Insecure","Brent Faiyaz",14,"2021-05-29","4t5Zj9I7WDYFaYlSif13lV"
"LEMONHEAD (feat. 42 Dugg)","Tyler, The Creator",14,"2021-09-29","5fbHRCsGpFIOLRtlhCRFDR"
"Lavender Sunflower","Tory Lanez",14,"2022-01-18","1au2UduxcvHfa0fZS3Szci"
"Love... (Her Fault) [feat. Bryson Tiller]","Wale",14,"2019-12-05","6cSBm4mtcuFtClN6yDvjQo"
"Ms. Jackson","Outkast",14,"2021-10-22","0I3q5fE6wg7LIfHGngUTnV"
"No Strings (feat. Starrah)","Kid Ink",14,"2017-06-22","6xE3hDdo29VhAfsL7LrxcY"
"ONE IN A MILLION","Rex Orange County",14,"2022-05-24","2XkDm5m2vPowecEAAR5gmb"
"Outer Whip","Blaccmass",14,"2020-12-08","3ukNsazRzMtXLWzoQQ7dDQ"
"Pound Cake / Paris Morton Music 2","Drake",14,"2020-09-21","7EAI848gzAJpFsEmk6Wi3c"
"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",14,"2018-06-21","7ycWLEP1GsNjVvcjawXz3z"
"Santeria","Sublime",14,"2022-01-21","0eI8qjOxVaEU03mZG3mfB9"
"Sorrows","Bryson Tiller",14,"2020-10-02","5TXQCMKN6TgemTL3c4wRTn"
"The Heart Part 5","Kendrick Lamar",14,"2022-05-09","5MMW4CZsZiZt2iuqAXzzWC"
"The War Is Over","Cage The Elephant",14,"2021-12-30","3AXurFcVRfTGxXBVpqLY2d"
"The Weekend","SZA",14,"2019-10-20","6gU9OKjOE7ghfEd55oRO57"
"Top Off","Gunna",14,"2019-12-21","0HCnj7pfrvshnocOJUFeit"
"Versace (Remix)","Migos",14,"2018-12-07","0XGLsSU6wtfnKXiMNvQr61"
"What Lovers Do (feat. SZA)","Maroon 5",14,"2017-11-29","4nYsmWkuTaowTMy4gskmBw"
"When The Sun Goes Down","Arctic Monkeys",14,"2021-09-02","0ZRrJTPXDToRJ2iLo9oLrW"
"Work","Rihanna",14,"2016-04-19","32lmL4vQAAotg6MrJnhlQZ"
"good 4 u","Olivia Rodrigo",14,"2021-06-01","6PERP62TejQjgHu81OHxgM"
"6 God","Drake",13,"2021-08-25","3a8tAZFJxlmBwOtrf5L1oC"
"Bad Blood","Taylor Swift",13,"2017-06-16","273dCMFseLcVsoSWx59IoE"
"Basket Case","Green Day",13,"2017-10-23","6L89mwZXSOwYl76YXfX13s"
"Best Part (feat. H.E.R.)","Daniel Caesar",13,"2018-08-28","1RMJOxR6GRPsBHL8qeC2ux"
"Black Skinhead","Kanye West",13,"2019-03-25","722tgOgdIbNe3BEyLnejw4"
"Build Me Up Buttercup","The Foundations",13,"2019-01-15","6sPOmDulFtLzfX25zICNrC"
"C U Girl","Steve Lacy",13,"2022-01-06","6FBzhcfgGacfXF3AmtfEaX"
"Catch Me Outside","Ski Mask The Slump God",13,"2019-02-24","4rgwri7LajWVZvdj2N81SS"
"Come On Eileen","Dexys Midnight Runners",13,"2021-10-28","3MrWxJaD2AT0W9DjWF64Vm"
"Ex Calling","6LACK",13,"2018-05-08","1MQ8ydvrTnn2QJgXFATJvD"
"Faded","Alan Walker",13,"2016-04-18","1brwdYwjltrJo7WHpIvbYt"
"Futsal Shuffle 2020","Lil Uzi Vert",13,"2019-12-14","2Ec33AVlkTTq8BHFgBTdQs"
"GOIN BACK DOWN","Jack Harlow",13,"2021-04-27","5lRkkQ6AqiezT8smWMjOMU"
"I Knew You Were Trouble.","Taylor Swift",13,"2017-06-19","72jCZdH0Lhg93z6Z4hBjgj"
"Jail","Kanye West",13,"2021-08-29","6d8HN8MqqbqrEUI2bvx0aG"
"Knock Knock","Mac Miller",13,"2021-02-15","3uYm4MtU6jUQft2DtGqEoZ"
"Lalala","Y2K",13,"2019-08-23","51Fjme0JiitpyXKuyQiCDo"
"Live And Let Die - Remastered 1993","Wings",13,"2019-01-28","6Z1zJjEXLrszqTPol6bfFV"
"Mirror","Kendrick Lamar",13,"2022-05-13","5xoYormSTltk6F9SlQV6mm"
"Myself","NAV",13,"2017-07-26","05nbZ1xxVNwUTcGwLbp7CN"
"PILLOWTALK","ZAYN",13,"2017-09-10","0PDUDa38GO8lMxLCRc4lL1"
"Pennyroyal","Joey Bada$$",13,"2022-06-10","2miKV8OiAhmZPjhCzgRnvw"
"Pompeii","Bastille",13,"2018-02-27","3gbBpTdY8lnQwqxNCcf795"
"Pornography","Travis Scott",13,"2020-04-12","2QeQNF182V61Im0QpjdVta"
"SUNDAY NIGHT","Jack Harlow",13,"2021-04-27","01DGSKcBCSQ3pRJ4q4Ekmj"
"Seigfried","Frank Ocean",13,"2021-03-12","1BViPjTT585XAhkUUrkts0"
"She Loves You - Mono / Remastered","The Beatles",13,"2019-07-21","6nEkxYIEnrbYH7h1hJ8Xn6"
"Since You Been Gone","Rainbow",13,"2020-08-04","6xq5DxZWGgdStAxGAil0yw"
"Surf (feat. Gunna)","Young Thug",13,"2019-08-16","4bDucmQDna7svslTkXP0YR"
"Tennessee","Kiiara",13,"2016-04-18","4ezoLNETAkSv2XJ3ALB6Fg"
"Wassup","Logic",13,"2018-03-09","5KVciTEfXvpcFHR3RFbtJy"
"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",13,"2018-05-05","3DoBTwfr8yi2LN08SBpFkN"
"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",13,"2022-01-24","45XhKYRRkyeqoW3teSOkCM"
"YOUTH - Gryffin Remix","Troye Sivan",13,"2016-04-22","0fQ9O8i6Hw2VFMW7i1Tgav"
"Yesterday - Remastered 2009","The Beatles",13,"2019-07-23","3BQHpFgAp4l80e1XslIjNI"
"Zebra","Beach House",13,"2022-03-16","6asU049doNupkVllo61luh"
"trix","whiterosemoxie",13,"2022-03-16","1CwkW8d3LxrMdz99PfN8SQ"
"A Tale Of 2 Citiez","J. Cole",12,"2022-07-07","52A8OAP8lTQKZCj4Rce92B"
"Another One Bites The Dust - Remastered 2011","Queen",12,"2018-11-24","57JVGBtBLCfHw2muk5416J"
"Beverly Hills","Weezer",12,"2022-01-21","1yKu2MhpwzDXXH2tzG6xoa"
"Blue Pill","Metro Boomin",12,"2018-02-19","3VFI494i8DoYzkA5boYxCw"
"CAN'T STOP THE FEELING! (from DreamWorks Animation's """"TROLLS"""")","Justin Timberlake",12,"2019-03-08","0ZXia0LUmj7r0CK5YOWdTu"
"Cold","Maroon 5",12,"2017-04-30","52yOf7Ls1u5AO3cFIzQ58m"
"Damn Daniel - Radio Mix","Bombs Away",12,"2016-04-21","1KWrQXjHUvVUwjTypwDD2S"
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",12,"2016-04-18","5pfJsMwoRYKampPay8amX0"
"Feel Good Inc.","Gorillaz",12,"2016-04-20","0d28khcov6AiegSCpG5TuT"
"Girl With The Tattoo Enter.lewd","Miguel",12,"2020-11-22","1eUGmzzvahJjOSWgDHuRlv"
