"Song","Artist","Plays","First Listen","ID"
"Present","Khalid",2,2021-10-22,"6RBfz4bNLNzvt37HycN1Xf"
"Pressure","Tensnake",2,2022-04-18,"4Iaj6S75mnpxIM3mUlto8F"
"Pretty Girls","iann dior",2,2020-06-12,"3fKdTr6Uv8HTb92Ih3QWxa"
"Psycho","Post Malone",2,2020-07-12,"1GXABqvCDvQ58wPbkNhhzh"
"Pure Souls","Kanye West",2,2021-08-29,"7up5MwPUHQdv4DkzQRHRWP"
"Purple Light (feat. Doja Cat)","Elliphant",2,2022-04-18,"14h0f2KM4nJRHCqLwoOx3M"
"Quarterback","Wallows",2,2021-03-02,"2rd11sqko8mAhD4kNocAfs"
"Que Calor (feat. J Balvin & El Alfa)","Major Lazer",2,2022-11-08,"1RKZvaLj3UPhGjZkaIrFm7"
"RIVER ROAD","Jack Harlow",2,2021-09-21,"5YsP03BXEcu4PoJygpZsnW"
"Raindrops (Insane) [with Travis Scott]","Metro Boomin",2,2022-12-03,"4qf2G3v1ychaRZ0glmrkES"
"Rapapapa (feat. RZA)","Rich Brian",2,2019-07-26,"7sPoDigIbCWDS6AZmOhSRR"
"Raydar","JID",2,2022-08-26,"3Fi4yOHkFTfVzOE7Ac3AgN"
"Really Redd (feat. Trippie Redd, Lil Keed, Young Nudy)","Internet Money",2,2020-08-28,"7FZgTwoBP8TOgcGqCXaha7"
"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",2,2019-07-12,"0AtP8EkGPn6SwxKDaUuXec"
"Retrograde (feat. 6LACK & Lucky Daye)","Khalid",2,2021-12-03,"1y6yPAc6FHWZxw2IVvqXSU"
"Returns","NF",2,2019-07-26,"2uEuo87JC9tc1dzmPUtOxj"
"Rhythm Of The Night","Fedde Le Grand",2,2020-02-01,"5CSi3JNMTI2LSJJQdA9p9t"
"Rich - Interlude","Kendrick Lamar",2,2022-05-13,"2Az5ykbQiZtFWtACCMvWlP"
"Rollercoaster","Briston Maroney",2,2021-04-09,"0F6bcUbmadW7k6ixsqVzql"
"Routine","Jack Harlow",2,2019-10-21,"2VNebIXRUtdFiSbIhp8DUe"
"SLIDE FOR ME","Jack Harlow",2,2021-08-06,"2qQaKDFsY2GuYUandZdgiC"
"SYLVIA (feat. 2forwOyNE)","Jack Harlow",2,2021-09-24,"1AVm6MTy8qpaFi0gAa7Hlw"
"Santa Baby","Eartha Kitt",2,2020-11-28,"1vZKP9XURuqMp1SpXGnoyb"
"Saturday Nights REMIX","Khalid",2,2019-04-01,"0W5oXFrxZNBTIS1eMW9Ofz"
"Scream","USHER",2,2022-09-18,"12eMQUn2GzfsfsQLH53M19"
"Sex n' Drugs","Abhi The Nomad",2,2021-11-22,"0G2wimhVoDYXbQ6csDxtSf"
"Shameless","iann dior",2,2020-06-12,"4VZFXDtx8NnXWeJHOMzEan"
"Shelter","Porter Robinson",2,2022-04-24,"2CgOd0Lj5MuvOqzqdaAXtS"
"Silly (feat. Bugzy Malone)","KSI",2,2021-07-16,"7Hm4feaA6AhD3j9r83Fy54"
"Sleeping With the Enemy (feat. S-X)","KSI",2,2021-07-16,"11pkuDGT8LizrFQk5tmBXj"
"Sleepyhead","HARBOUR",2,2022-09-18,"4HSAay5C126EFXqm8pxCAQ"
"Slippery (feat. Gucci Mane)","Migos",2,2017-10-25,"6p8NuHm8uCGnn2Dtbtf7zE"
"Something Restless","Felly",2,2021-05-14,"5IIXNcRWdm4VMoZynlqXJP"
"Song 2","Blur",2,2022-04-12,"3GfOAdcoc3X5GPiiXmpBjK"
"Song of the South","Alabama",2,2021-06-21,"2uX5f3x2cObov0iDAPln4o"
"StarWaves","M83",2,2021-04-06,"0v9Ud7xm4hiYEFu5nKcYzC"
"Step Out","Jose Gonzalez",2,2021-04-06,"0P0vjAUzsleEw8X4aZcOrg"
"Steve's First Bruise","Briston Maroney",2,2021-07-30,"3vmuWc8PT3IYGsRQryVAkT"
"Still Broke (feat. Keyon Harrold)","Samm Henshaw",2,2022-01-28,"7Ls46tHgccJJKA9DtkL6lU"
"Stinky Money","Tiny Meat Gang",2,2019-06-18,"041bvJDVWz8KF4s9rZ8Ljt"
"Stop This Flame","Celeste",2,2022-04-22,"1bObrsJGW0UCIGZkvnDqbe"
"Stuck In A Dream (feat. Gunna)","Lil Mosey",2,2019-11-03,"5hDAT527wXWNBnJlujhuUs"
"Summertime Magic","Childish Gambino",2,2018-07-17,"4j3GWI86JvSaF0BLdmgcfF"
"Suncity (feat. Empress Of)","Khalid",2,2018-10-19,"6SkHm6poyKfzV6kc9any8k"
"Suplexes Inside of Complexes and Duplexes","Mac Miller",2,2020-09-08,"4WuITGWedQ4yMcxuAdR4VH"
"Sway","Tove Styrke",2,2022-04-12,"1w7eNekZsyrLw99oygfDs4"
"T-Shirt","Migos",2,2022-09-03,"1rkfJLgTlB6XYNjgZ0sVaK"
"THE LIGHT PT. II","BROCKHAMPTON",2,2021-04-09,"4xobzRJgFOlLpGzZVaV4B8"
"THREAT","Rex Orange County",2,2022-08-09,"3mWUqIz228lrdC5ZSkpjUG"
"TRAGIC (feat. Youngboy Never Broke Again & Internet Money)","The Kid LAROI",2,2020-11-06,"13EW51DKru044OJDJ9Bm8o"
"Take My Time","Harry Hudson",2,2020-11-20,"5yD16CqandahbLv2LkYKfs"
"Take Time (feat. Tobe Nwigwe)","Samm Henshaw",2,2022-01-28,"2qNYATpU3BmfQTAldXoNOi"
"Ted Lasso Theme","Marcus Mumford",2,2022-09-26,"0OvmDL6jiAksoqs01EAq9A"
"Tetris","Logic",2,2022-06-17,"7tQpKKS4Jis0pCotemeLdz"
"That's What I Get","Wallows",2,2022-04-11,"764ujNLl9iNMXJhpGRo6aq"
"That's What I Like","Bruno Mars",2,2019-06-22,"0KKkJNfGyhkQ5aFogxQAPU"
"The Adventures of Moon Man & Slim Shady (with Eminem)","Kid Cudi",2,2020-07-10,"46OCG6HmF9GAOFwDc2JAlV"
"The Bigger Picture","Lil Baby",2,2020-06-12,"44gRhRi2OhEf7moAUj6MD1"
"The Cage","Art of Sleeping",2,2022-03-31,"5AnUxydAZFOck9lrjd0Qd8"
"The Day Before You Came","Meryl Streep",2,2018-11-01,"1r93lJK0yzvdlmqMIbqiqR"
"The Hanging Tree","James Newton Howard",2,2021-04-08,"416MsJxvxSKY96DCmbJIRs"
"The Kitchen","Briston Maroney",2,2022-04-17,"14ZAryaOGjWc52i84ApWh0"
"The Last Goodbye","Billy Boyd",2,2021-04-09,"0j2Tw0MkOFKzXpwJLzW3vD"
"The Middle","Zedd",2,2019-06-22,"09IStsImFySgyp0pIQdqAc"
"The Victors","The University of Michigan Marching Band",2,2021-10-30,"6wVbHLCBOCqp6052WcWXLG"
"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",2,2020-09-05,"1EI5fPYwbCLDaxFHe7nFM2"
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - DJ Premier Remix","Rudimental",2,2018-11-01,"1SImfatDnwyuiWtoDF1Zz9"
"Thoughts and Prayers - A COLORS SHOW","Samm Henshaw",2,2021-11-11,"5kxQG0QV73h4ZWCdzcSu4C"
"Ticket To Ride","KAWALA",2,2022-04-12,"4AGjD3R8ch6JmvDLAwFw7P"
"Time","Free Nationals",2,2019-08-04,"05v5mPkLAOoa7M5tnXXOwq"
"Time of Our Life","Big Time Rush",2,2021-07-20,"3BNO7C6nQQ10O0dwrg9ZvZ"
"Tipsy - Club Mix","J-Kwon",2,2021-03-20,"0jSMveIWvnhDIvzqN74Uc7"
"Tiring Game","John Newman",2,2022-04-11,"7eeg1G22Q386Zigie8qrpN"
"To Be Alone","Hozier",2,2020-04-06,"1XJQ7xI6jzcZybuHemxsPP"
"Tonight Is the Night","Outasight",2,2022-03-17,"0tr0D36L1RwPdUTFfyNq37"
"Too Many Years","Kodak Black",2,2019-09-20,"0BU7nIcCZxYSE0hYcc5oZz"
"Tourist","Quinn XCII",2,2019-08-28,"1gnYyhbQVmPskm6idTMrx3"
"Toxic","Britney Spears",2,2021-02-20,"6I9VzXrHxO9rA9A5euc8Ak"
"Trance (with Travis Scott & Young Thug)","Metro Boomin",2,2022-12-03,"7Ap7Fpqnh2BUQBQxbLEC9I"
"Tunnel Vision","Kodak Black",2,2019-01-26,"1fSn0rZyowKRVUTmjF1c2j"
"Turks (feat. Travis Scott)","NAV",2,2020-05-08,"0lSZh5W0wDeurkGzLYY6hf"
"U","Jaden",2,2018-12-28,"3TVhQk4BP6rQTEovefTpNO"
"U & Us","Quinn XCII",2,2019-03-14,"6SL7KzIA96f0HiKjuv7tED"
"Umbrella (with 21 Savage & Young Nudy)","Metro Boomin",2,2022-12-03,"31De8hk4QgDsbS26w06h21"
"United In Grief","Kendrick Lamar",2,2022-05-13,"05zd5Nv0e02ZqrlC8A2cwx"
"Uno","Rex Orange County",2,2019-08-02,"5WvDO1ZKap15ehQeNRHJ9H"
"VACATE (feat. Taylor)","Jack Harlow",2,2021-09-21,"3JfkTPWWvdVB3eNG2xijTZ"
"VALENTINO","24kGoldn",2,2019-11-03,"0c7K73roy6RW4ebDkf4yGh"
"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007","Amy Winehouse",2,2022-12-08,"6nLvaCZFR1wEzW3sIKpsnr"
"Virginia","Briston Maroney",2,2021-07-30,"6kcDzM6EknZwXeUFUH1Q0X"
"Voodoo","Art of Sleeping",2,2022-03-31,"46kanwAC7QAzzBMZY7qtzT"
"WAP (feat. Megan Thee Stallion)","Cardi B",2,2020-10-03,"4Oun2ylbjFKMPTiaSbbCih"
"WORTH IT","Rex Orange County",2,2022-03-11,"2agJG5mKBoOL8uojjKQvCD"
"Walk Alone","SRTW",2,2020-12-19,"4ppvMY6alIgRiEnpPzAg43"
"Walking (feat. Swae Lee & Major Lazer)","88rising",2,2021-03-30,"1qbXrxctv75pm1lWCn6Zw3"
"Wannabe","Spice Girls",2,2019-06-22,"1Je1IMUlBXcx1Fz0WE7oPT"
"Warm It Up","Logic",2,2018-03-09,"3W4JFzOQdo5J2Wgt9DFg24"
"Water Fountain","Tune-Yards",2,2022-04-15,"7a5WVvAqdpvoZ0DZmw9LgW"
"Waterbreak","Samm Henshaw",2,2022-01-28,"1tsAlIZJJz3Y4RcnlhtrCV"
"Wavin' Flag - Coca-ColaR Celebration Mix","K'NAAN",2,2022-04-18,"4nOygULhEuDO5ZBRNPFaso"
"We Are The Champions","Queen",2,2021-01-11,"4kzvAGJirpZ9ethvKZdJtg"
"Weak Hearts","Felly",2,2021-04-19,"35tF5rLP8NMUfDL1h0ytYS"
"Westbrook (with A$AP Ferg)","JID",2,2019-10-10,"0GTzZhS8P50p922OEuoNLF"
"Whats Poppin","Jack Harlow",2,2021-08-03,"6MmqHc3V7NlOyPmHPVfHLo"
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",2,2021-08-03,"0ZLuW8uOXdFNWcI40C0OC2"
"Why'd You Only Call Me When You're High?","Arctic Monkeys",2,2022-01-16,"086myS9r57YsLbJpU0TgK9"
"Will He (Medasin Remix)","Joji",2,2021-03-26,"4bOr88BuLILM22g8FKQWrG"
"Win Your Heart","Art of Sleeping",2,2022-03-31,"6oG7SXMd3yCw0LlzW0vsaJ"
"Wish I Was Younger","Alfie Templeman",2,2022-04-11,"551RN9rptFQ5xp86tTpGFs"
"Wish We Had More Time","Hans Zimmer",2,2021-04-08,"4yvx8sYeKcT5PHzMjgKzPc"
"Wizard Of Oz","Logic",2,2018-03-09,"2ycWek3FNNVHBhz2TcnOzZ"
"Yellow","Lofi Fruits Music",2,2021-02-11,"5qSK5PDQKDyfRxgXqog7xP"
"Yellow (feat. Bekon)","Rich Brian",2,2019-06-26,"3GCb1V1yb8Jg4zqB8MqaC8"
"Yellow Flicker Beat","Lorde",2,2022-01-16,"0Nf53RDPZEjFrQE4B5n6Vf"
"You","KSI",2,2021-07-16,"06QA8Xuohn6vAX1CQiY030"
"Yuck","Logic",2,2018-03-09,"0D5CXSUx8GOCHSY8KWgi9h"
"a p p l y i n g . p r e s s u r e","J. Cole",2,2021-05-14,"4dZjpCKgn9zas9eMJNT5QO"
"clickbait","Logic",2,2019-05-10,"0XIsaklmegqPEdOr38DVEt"
"heavy","Paul Whitacre",2,2021-09-29,"5YsTpx3wpbLtJNAYvb6bT3"
"hell or flying","Jeremy Zucker",2,2020-10-21,"5kHvUNjWJR6DtSVaaYlJ2Z"
"i love you","Billie Eilish",2,2021-11-22,"6CcJMwBtXByIz4zQLzFkKc"
"la di da - acoustic","Arden Jones",2,2022-04-14,"5bNjrg9hIcDqb2OLttzxlN"
"no tears left to cry","Ariana Grande",2,2018-05-06,"5SxkdsY1ufZzoq9iXceLw9"
"nowhere to hide","Kamal.",2,2022-04-26,"7xxMS1SNunq6HeBjqiswid"
"overshare","Kelsea Ballerini",2,2021-08-05,"7exnPa3Da17WUEVuZwO3xp"
"pouring","iann dior",2,2019-08-10,"0TUaamDhcVNoQg7yoCYb47"
"rockstar (feat. 21 Savage)","Post Malone",2,2018-05-06,"0e7ipj03S05BNilyu5bRzt"
"stevie","Kasabian",2,2022-04-11,"6EnBcUZMs1CZz3gkLLHAjg"
"surface","San Holo",2,2022-04-14,"4KiELxLqgPgWMUYxbILF1U"
"this is what falling in love feels like","JVKE",2,2021-11-08,"4UG2Fm0E98LhE2dlNxiAXx"
"toxic crush","Arden Jones",2,2022-05-05,"4jx3OhzeLknPoF52To841h"
"we would have some cute kids.","Tai Verdes",2,2021-05-07,"4ShqIS8HORj17R0YMQXM5T"
"wish u the best","blackbear",2,2019-05-11,"23xup5SPK9QGT5Rs5qUzOm"
"#thatPOWER","will.i.am",1,2022-04-16,"01TuObJVd7owWchVRuQbQw"
"$$$ - with Matt Ox","XXXTENTACION",1,2019-08-28,"65u1dHQyQyE4y4aN2eDmMF"
"&burn (with Vince Staples)","Billie Eilish",1,2019-04-22,"7uX3gufAoBVqKVoD3dBLLD"
"'87 Stingray","Tory Lanez",1,2022-02-24,"17sPXQa8bT24ToCYHXuQXI"
"10 Feet Down","NF",1,2019-02-18,"68biLwi894rMQPeIiSky2t"
"10 Freaky Girls (with 21 Savage)","Metro Boomin",1,2020-08-09,"0AluA5RNsa4Cx6XRhf2hWZ"
"10 Tens","Rxval",1,2022-05-14,"3NfvWj9LvGaL3hFsYYZoSU"
"100 Bands (feat. Quavo, 21 Savage, YG & Meek Mill)","Mustard",1,2019-05-14,"5duCElafuovM4ZSmkQL4hn"
"10:35","Tiesto",1,2022-11-26,"6BePGk3eCan4FqaW2X8Qy3"
"123","Smokepurpp",1,2019-09-08,"0MHPgpKYfTVml3qEXspnLQ"
"1539 N. Calvert","JPEGMAFIA",1,2020-03-28,"6XyxCBp6x3jvtxXvMN5sAA"
"17","Pink Sweat$",1,2022-09-12,"034KyQEk7IhbLtniVhBErj"
"18","Anarbor",1,2020-09-05,"21hbZ0yllYOoXEbiFDYMSI"
"1987","Phoneboy",1,2022-04-14,"5t67Tr3Sjup4xmIfY5RqxH"
"21","DaBaby",1,2019-11-14,"1AdXchAT6hBUm5d6y4nKjI"
"21 Summer","Brothers Osborne",1,2019-08-30,"483beWfErq5MZAvC0fJ7cr"
"223's (feat. 9lokknine)","YNW Melly",1,2019-09-20,"4sjiIpEv617LDXaidKioOI"
"24 / 7 / 365","Surfaces",1,2019-05-11,"6WgYoOtcXnmyv4cK6RRtYv"
"25","The Kooks",1,2022-07-27,"7b3enPRMzdJLgSX0GyGcgN"
"29 (Freestyle)","JID",1,2022-07-07,"6jvyOxDcBPyvdCbBqSvb9F"
"2Gether (Enterlude)","Steve Lacy",1,2022-07-26,"6rTqYkpXwKMv8sBvWB6Fl4"
"2HONEST feat. SAINt JHN","VIC MENSA",1,2020-08-21,"0iHGKZiXJ5Mqq14MJ9mjxg"
"3AM on Glenwood","21 Savage",1,2022-11-04,"1MTXYvJ9TSqg9x6WPCDx2n"
"4 walls (with Sarcastic Sounds)","Arden Jones",1,2022-07-15,"1JAFmOADi2LxEphZBLU0WD"
"5 Thousand Singles","SAINt JHN",1,2020-02-03,"4GErqtrdgp4w2z984cReZl"
"505","Arctic Monkeys",1,2022-01-20,"58ge6dfP91o9oXMzq3XkIS"
"5AM","Amber Run",1,2021-01-27,"4B4kunXhV2ZKnYcvDgAFoE"
"6 Foot 7 Foot","Lil Wayne",1,2019-04-13,"0z5ZPs57J2KERwM1tBM2GF"
"60 Seconds","Quinn XCII",1,2022-12-07,"7unqjFhQj0yzN8PxTdraKj"
"66","Lil Yachty",1,2018-03-13,"6tarvNiKnEjYMj1VZhlDqR"
"7 rings","Ariana Grande",1,2019-12-22,"6ocbgoVGwYJhOv1GgI9NsF"
"734","Juice WRLD",1,2021-05-28,"6vB8bdQCCTDDIH8fhRfuXA"
"777","Bruno Mars",1,2021-11-12,"4zm8xZiV5FxJu62EHEvZaT"
"7AM","Rex Orange County",1,2022-03-12,"32B72vNdAd1987euX9Lkgs"
"8701","JID",1,2018-11-09,"0gmYtRyuvRKpd6cCApSDTh"
"93 Million Miles","Jason Mraz",1,2018-11-01,"1s8tP3jP4GZcyHDsjvw218"
"@FoundBae","KYLE",1,2018-05-06,"1GVPewxGvEYcqCbKKUckXC"
"A Holly Jolly Christmas","Burl Ives",1,2020-11-28,"77khP2fIVhSW23NwxrRluh"
"A Moment Apart","ODESZA",1,2021-12-29,"59wlTaYOL5tDUgXnbBQ3my"
"A Rush of Blood to the Head","Coldplay",1,2020-10-03,"4JJ5zGKnb1IpERyBrfmb1y"
"A Sky Full of Stars - Live at the Royal Albert Hall, London","Coldplay",1,2020-03-31,"2WXTF0qgKbczC2O8VymeLO"
"A.M. RADIO","The Lumineers",1,2022-01-15,"0Hu1ylV8WuaLcLclixNgTV"
"AOK - with 24kGoldn","Tai Verdes",1,2021-09-10,"4q0kNAxcjsk1THB5IGhKtS"
"ASTROTHUNDER","Travis Scott",1,2018-08-03,"4MXhiYIRDMGAuvZc5IFTwC"
"Aahun Aahun","Master Saleem",1,2021-11-14,"6eEAevjmfFiu5SSvH0DRY8"
"Aaja Nachle","Salim-Sulaiman",1,2022-06-12,"2Bn2JQAGZzxe09jFzm1SqJ"
"Actin Up","Lil Tecca",1,2020-09-18,"6VJzxfMybfnOm4Te1hqUk3"
"Adult Swim - Recorded At Spotify Studios NYC","Jon Bellion",1,2019-08-04,"22Q710MZe6lV8NGyA0DsLS"
"After Dark","Drake",1,2018-07-07,"4IvenHmD0spfFDOKphoUDp"
"Ain't It Fun","Paramore",1,2021-10-16,"1j8z4TTjJ1YOdoFEDwJTQa"
"Ain't No Mountain High Enough","Marvin Gaye",1,2022-09-18,"7tqhbajSfrz2F7E1Z75ASX"
"Ain't That Some Shit - Interlude","J. Cole",1,2021-09-11,"4KUUaKfBqPw1IOitTW3Pba"
"Akhiyaan","Mitraz",1,2022-08-21,"2l3dFxtoSMgMQVyRIUHjpz"
"Alkaline","Kota the Friend",1,2020-08-12,"2HICdPKr1U60RWy1Zm5J07"
"All About Tha (Boom!) [Adam Cole Theme]","All Elite Wrestling",1,2022-01-09,"6769J2mhRWL9fpi7PDNcc0"
"All Along the Watchtower","Jimi Hendrix",1,2022-10-01,"2aoo2jlRnM3A0NyLQqMN2f"
"All Around","Surfaces",1,2020-02-28,"6RV868nXxTyhzhremU2aup"
"All For You","Rynx",1,2019-08-07,"6arIkRYjnK8iO7wsSl0VW2"
"All Good","Samm Henshaw",1,2021-11-11,"32pVxiyqfsKKoZMEyF9WDn"
"All Night","Big Boi",1,2021-09-26,"31wHBHqj66GhV4qXXl1MdI"
"All Night","The Vamps",1,2020-06-23,"0dXNQ8dckG4eYfEtq9zcva"
"All Of The Lights - Album Version (Edited)","Kanye West",1,2019-01-26,"7zbDSQelDmlaEhUDnLMViZ"
"All Over Again","Big Time Rush",1,2021-07-20,"4BoYjqmRxY6HSuljdLgoRU"
"All That and More (Sailboat)","Rainbow Kitten Surprise",1,2021-02-07,"6vyFAHVKIsp3pdyhlOKMAz"
"All The Money (with Gunna) [Bonus]","Metro Boomin",1,2022-12-03,"6SeNRCX36QFj0nm89vTDxZ"
"All This Time","Deorro",1,2020-01-09,"3zGpHUsSZ0xLRdDlbWbv5G"
"All the Pretty Girls","KALEO",1,2021-01-27,"0QQIhT6PtJ5glyn4HKNKQ6"
"All the Time","Souly Had",1,2022-09-12,"6fnogme1RNJKay9aCJNJaa"
"Allergic","Post Malone",1,2019-09-15,"4LIbjDbLweGCrHVw8QbMSb"
"Aloha","Carlos Sadness",1,2022-04-11,"0GARcbxLIOmzrs0lHpuvmi"
"Alone Again","The Weeknd",1,2020-03-21,"6b5P51m8xx2XA6U7sdNZ5E"
"Already Dead","Juice WRLD",1,2021-12-10,"2quVkyLSVr5wX2QIhnexUt"
"Always Been You","Quinn XCII",1,2022-12-07,"5ZhvIEpk5yURoZ6xAQzNZM"
"Amazing","Big Time Rush",1,2021-12-14,"0GmkiJnO9y6FUxWpygHcsu"
"Amigo","Lil Tecca",1,2019-08-30,"6qWSHYcZEvE0MIcH2WmB23"
"Amphetamine","Smino",1,2021-12-01,"3Zau3JcrZcBfw8aVjKGkSX"
"Anaconda","Nicki Minaj",1,2021-09-26,"794F99D5BQHS5ZGRXAs7I5"
"Andante, Andante","Lily James",1,2018-11-01,"4pKTaU9Vm7nC5tC0mxjxfI"
"Animals","Dr. Dre",1,2021-10-16,"6EOu0P4RPxZZB8QNeYrvs2"
"Animals","Maroon 5",1,2019-04-13,"2bL2gyO6kBdLkNSkxXNh6x"
"Another Day Gone (feat. Khalid)","A Boogie Wit da Hoodie",1,2020-02-14,"63dg6LdBGxa0QA93M2snLA"
"Another Heartbreak","Giveon",1,2022-06-28,"1TuSfYnKU5uKbYK1esQDLj"
"Another Me (with Dylan Matthew)","Seven Lions",1,2020-09-14,"6sLohu3lQbmMhYVnb6OTvw"
"Another Me (with Dylan Matthew) - Acoustic","Seven Lions",1,2020-09-14,"0wUGvXa0TRS0KGBbZrRSyT"
"Another Story","Wallows",1,2021-03-02,"3HVxQFxYj1MZAkswVGb2M5"
"Another World - Intro","Far Out",1,2021-04-05,"6ylldEO8qdni7C7KcMZ0ER"
"Anxiety - Intro","Juice WRLD",1,2020-07-10,"0YevRlTDW9tyIwViCyke8Q"
"As It Was","Hozier",1,2020-04-07,"4xEHlCgoKd4RdrS79OPn9y"
"Ascension","Mac Miller",1,2020-07-16,"19CkkPInDRDIOlqfrz1mVn"
"At My Worst (feat. Kehlani)","Pink Sweat$",1,2022-04-11,"58w68w4s8h9gw3xrDaXyuj"
"Atomic Vomit","Steve Lacy",1,2022-07-26,"3YBfHJTZPHn5DqgMnD6g5g"
"Attention - One World: Together At Home","Charlie Puth",1,2020-04-21,"2KK82OIkeZUr9wZnBT9Xf2"
"Autonomy (Slave)","Samm Henshaw",1,2021-11-11,"2Gtlfcw90yuD1ZBCQ0OXDd"
"BAD BAD News","Tai Verdes",1,2021-05-07,"414ffw6iwJgQqPmIu3Kg9d"
"BAD NEWS","The Kid LAROI",1,2021-07-23,"5z6f5HNjkDhzdouZp5dYtx"
"BAD!","XXXTENTACION",1,2019-01-26,"4CH66Rxcjcj3VBHwmIBj4T"
"BALI","Rich Brian",1,2020-04-11,"2XW3vH6ZqMHvlzUSfhWW2X"
"BALLIN' (OFFICIAL SINGLE)","SPACE JAY",1,2019-05-19,"1zOlSvLgcUIwGvVnHwTy9o"
"BARELY ALIVE","Jack Kays",1,2021-03-20,"27QDQAk5K2RGH0BikvM2AM"
"BEST INTEREST","Tyler, The Creator",1,2020-02-18,"3jHdKaLCkuNEkWcLVmQPCX"
"BIG BOY","BROCKHAMPTON",1,2020-07-02,"2YaNOzEvmqOXzAsMNHjD6B"
"BIRTHDAY","The Lumineers",1,2022-01-15,"6B4wq5B6e0ocQWZ7GnqIqd"
"BLAHBLAHBLAH DEMO","Joji",1,2022-11-05,"56xRReDlga3Mcj37ZfibY1"
"BOOGIE","BROCKHAMPTON",1,2020-07-02,"3NuN59jpH3B5cNa2M4r7XG"
"BOOTY CALL (skit)","The Kid LAROI",1,2020-07-24,"3dA3nm9kktoX9prPW35w21"
"BOP","DaBaby",1,2020-08-09,"6Ozh9Ok6h4Oi1wUSLtBseN"
"BOTTOM OF THE BOTTLE","Jack Kays",1,2021-03-20,"0EUEtq224zqzpzPHof2qmL"
"BOUNTY HUNTER","Aries",1,2021-11-18,"38Yamwrtcc9Niupl3kH8pH"
"BRACKETS","J. Cole",1,2018-04-20,"5sWbwccBcyHsg5LEKWGZo9"
"BRIGHTSIDE","The Lumineers",1,2022-01-15,"55yQgka1wuEeSmrpW8NeG2"
"BUSS HER UP","Baby Keem",1,2022-03-13,"7qfO0IGkZ1a2OnUOkMoR4D"
"BUYA","Domino Saints",1,2022-11-08,"4JzupGoZoRC5qRY9Y4vUuE"
"Baby Girl","Disco Lines",1,2022-12-21,"2cSdAkzAf2T4j4aLvx4LLz"
"Back In The U.S.S.R. - Remastered 2009","The Beatles",1,2021-10-16,"0j3p1p06deJ7f9xmJ9yG22"
"Back It Up","Lil Tecca",1,2020-09-18,"04J9aoBIvtKSeDCvC6OEAk"
"Back To You","Selena Gomez",1,2018-07-07,"514rhnksEwHUh6LxXsQ4Y9"
"BackOutsideBoyz","Drake",1,2022-11-04,"0wshkEEcJUQU33RSRBb5dv"
"Backpack","Quinn XCII",1,2022-08-05,"6c2GmMxmjmDbytdyXpHPvw"
"Bad Connection","Jaden",1,2020-08-31,"7qm39Th9B9CSve2JwEAqli"
"Bad Days","The Score",1,2022-07-22,"0kdMzZ1w3x4PE8gHfkhvgW"
"Bad and Boujee (feat. Lil Uzi Vert) - Radio Version","Migos",1,2019-01-26,"3s5waV2HFTDvPUafdL13Au"
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)","Mustard",1,2019-07-29,"2zjGJ0dChMR0KxBZS15aqo"
"Bahamas","HARBOUR",1,2022-06-10,"4CSJ1Xk2o2WDW1wW0FUock"
"Ball For Me (feat. Nicki Minaj)","Post Malone",1,2018-04-27,"6IaieqiCVvsNvEt6Y7yOFa"
"Ballad of a Badman","Tory Lanez",1,2022-02-24,"2PLOCIYlFr8XxNsz0Lgs4l"
"Bam Bam (feat. Ed Sheeran)","Camila Cabello",1,2022-04-22,"0QBzMgT7NIeoCYy3sJCof1"
"Banded Up (feat. XXXTENTACION)","RONNY J",1,2018-11-19,"6vkczNPCftHsMJpjYYiXDp"
"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1,2019-11-03,"6Gg1gjgKi2AK4e0qzsR7sd"
"Bang!","AJR",1,2020-02-25,"53BHUFdQphHiZUUG3nx9zn"
"Bankroll","Nic D",1,2022-11-08,"0xcSj8Zchf6OwaSOAPAkbg"
"Barry From Simpson (with JID feat. 2 Chainz & Young Nudy)","Dreamville",1,2022-03-31,"4m3u9rV6KkVemoL5NFqXem"
"Bate Bate Chocolate","Dora The Explorer",1,2017-09-25,"6wpIOliVZRyTFLTGQ1fmou"
"Be","Hozier",1,2020-04-07,"7hfi4ZTfV7akmGINh6qYCF"
"Be Young, Be Foolish, Be Happy - Single Version","The Tams",1,2022-10-23,"3UbCQtvvWzivfkCnNxrOoi"
"Beach Baby","Bon Iver",1,2021-01-27,"7oRNU7Tmek0nm2lqyDojoG"
"Beach Bummer","No Vacation",1,2020-11-10,"4loxhrC7MqARWyHLofmhtW"
"Bean (Kobe) [feat. Chief Keef]","Lil Uzi Vert",1,2020-03-13,"0IpnZchq8ek2A6pGEP2Qb1"
"Bear Claws","The Academic",1,2022-02-26,"3lJIMpVTbmEwUXy0m4U9lU"
"Beat It","Fall Out Boy",1,2022-03-29,"4OMsAnt8JSBctSJQIMNAy1"
